Dia_diem,Nam,Thang,Ngay,T,U,R,Sh
Dong Hoi,2023,5,28,29.2,84,0.9,10.3
Dong Hoi,2023,5,29,29,87,1.9,9.9
Dong Hoi,2023,5,30,29.4,80,0,11.8
Dong Hoi,2023,5,31,30.9,80,0,11.7
Dong Hoi,2023,6,1,33.7,65,0,11.8
Dong Hoi,2023,6,2,33.5,63,0,11.7
Dong Hoi,2023,6,3,32.7,63,0,11.3
Dong Hoi,2023,6,4,31.1,74,0,9.3
Dong Hoi,2023,6,5,30.5,78,0,6.6
Dong Hoi,2023,6,6,29.6,83,0.3,8.3
Dong Hoi,2023,6,7,28.6,84,6.1,2.5
Dong Hoi,2023,6,8,30.3,72,0,9
Dong Hoi,2023,6,9,30.2,75,9.1,1.4
Dong Hoi,2023,6,10,30.3,72,0,8.9
Dong Hoi,2023,6,11,30.8,68,0,8.6
Dong Hoi,2023,6,12,30.6,67,0,9.2
Dong Hoi,2023,6,13,32.2,62,0,8.9
Dong Hoi,2023,6,14,31.7,65,0,3.4
Dong Hoi,2023,6,15,32.5,62,0,10.3
Dong Hoi,2023,6,16,33.2,62,0,7
Dong Hoi,2023,6,17,31.9,65,0,9.7
Dong Hoi,2023,6,18,30.2,70,0,7.5
Dong Hoi,2023,6,19,31.4,66,0,10.4
Dong Hoi,2023,6,20,33.2,63,0,11.8
Dong Hoi,2023,6,21,33,61,0,11
Dong Hoi,2023,6,22,33.4,57,0,11.8
Dong Hoi,2023,6,23,33.7,61,0,10.1
Dong Hoi,2023,6,24,31.9,68,0,1.5
Dong Hoi,2023,6,25,30.1,75,0.2,2.5
Dong Hoi,2023,6,26,29.6,78,0,1
Dong Hoi,2023,6,27,29.8,82,0,7
Dong Hoi,2023,6,28,30,78,0,10.4
Dong Hoi,2023,6,29,31.1,74,0,11.3
Dong Hoi,2023,6,30,33.2,62,0,11.8
Dong Hoi,2023,7,1,33.2,57,0,11.3
Dong Hoi,2023,7,2,32.8,59,0,10.5
Dong Hoi,2023,7,3,31.2,60,0,2.5
Dong Hoi,2023,7,4,31.5,63,0,9.1
Dong Hoi,2023,7,5,31.1,68,0,11.7
Dong Hoi,2023,7,6,31.5,68,0,11.7
Dong Hoi,2023,7,7,31.9,69,0,11.7
Dong Hoi,2023,7,8,31.5,71,0,11.6
Dong Hoi,2023,7,9,30.8,73,2.3,8.7
Dong Hoi,2023,7,10,31.1,69,0,10.3
Dong Hoi,2023,7,11,31.4,74,0,11.7
Dong Hoi,2023,7,12,32.2,74,0,11.8
Dong Hoi,2023,7,13,32.8,68,0,11.7
Dong Hoi,2023,7,14,33.1,62,0,9.8
Dong Hoi,2023,7,15,32.8,66,1.6,8
Dong Hoi,2023,7,16,29.9,78,3.4,5
Dong Hoi,2023,7,17,28.8,80,2,0
Dong Hoi,2023,7,18,32.5,59,0,7.3
Dong Hoi,2023,7,19,30.6,73,0,8.9
Dong Hoi,2023,7,20,29.4,84,1.6,10.9
Dong Hoi,2023,7,21,29.4,86,26.6,9
Dong Hoi,2023,7,22,30.1,80,0.9,11.1
Dong Hoi,2023,7,23,29.7,82,0,11.2
Dong Hoi,2023,7,24,29.7,81,0,11.2
Dong Hoi,2023,7,25,29.3,80,0,7.7
Dong Hoi,2023,7,26,29.8,77,0,11.8
Dong Hoi,2023,7,27,32.6,64,0,8.2
Dong Hoi,2023,7,28,32.5,64,0,8.6
Dong Hoi,2023,7,29,30.7,71,6.6,2.9
Dong Hoi,2023,7,30,31.1,67,0,5.7
Dong Hoi,2023,7,31,29.8,74,0,0.2
Dong Hoi,2023,8,1,29.2,77,1.6,0
Dong Hoi,2023,8,2,28.1,82,18.3,0
Dong Hoi,2023,8,3,27.8,84,24.7,0
Dong Hoi,2023,8,4,27.4,81,18.8,0
Dong Hoi,2023,8,5,29.6,66,7.9,5.4
Dong Hoi,2023,8,6,30.9,58,0,2.3
Dong Hoi,2023,8,7,29.8,65,1.6,0.1
Dong Hoi,2023,8,8,30.4,65,1,5.2
Dong Hoi,2023,8,9,30.9,64,0,10
Dong Hoi,2023,8,10,32.2,64,0,11.1
Dong Hoi,2023,8,11,31.7,65,0,3.1
Dong Hoi,2023,8,12,31.8,67,0,6.2
Dong Hoi,2023,8,13,30.8,68,0,4
Dong Hoi,2023,8,14,30.1,73,6.5,4.5
Dong Hoi,2023,8,15,31.1,68,0,7
Dong Hoi,2023,8,16,31.5,68,0,10.9
Dong Hoi,2023,8,17,31.5,73,0,11.3
Dong Hoi,2023,8,18,31.7,70,0,10.7
Dong Hoi,2023,8,19,31.7,74,0,10.3
Dong Hoi,2023,8,20,29.9,85,0,6.8
Dong Hoi,2023,8,21,29.3,78,0,10.3
Dong Hoi,2023,8,22,31.1,68,0,9.7
Dong Hoi,2023,8,23,31.5,62,0,9.8
Dong Hoi,2023,8,24,30.9,67,11,8.9
Dong Hoi,2023,8,25,31.3,65,0,9.3
Dong Hoi,2023,8,26,31.8,64,0,11
Dong Hoi,2023,8,27,32,60,0,8.7
Dong Hoi,2023,8,28,31.7,62,5.7,4.2
Dong Hoi,2023,8,29,28.3,82,9.3,0
Dong Hoi,2023,8,30,26.3,89,15.1,0
Dong Hoi,2023,8,31,25.8,90,10.5,0
Dong Hoi,2023,9,1,28.5,76,0,9.8
Dong Hoi,2023,9,2,30,69,0,9.1
Dong Hoi,2023,9,3,28.1,78,6.9,6.4
Dong Hoi,2023,9,4,27.4,77,0.2,2.2
Dong Hoi,2023,9,5,28.5,78,0,9.8
Dong Hoi,2023,9,6,27.3,89,58.9,1.8
Dong Hoi,2023,9,7,27.1,89,1.8,1.6
Dong Hoi,2023,9,8,28.1,89,0.7,1.7
Dong Hoi,2023,9,9,28.5,86,2.8,6.7
Dong Hoi,2023,9,10,29.2,80,0,5.2
Dong Hoi,2023,9,11,29.1,74,0,0
Dong Hoi,2023,9,12,29.4,73,1.3,2.7
Dong Hoi,2023,9,13,29,74,1.3,1.4
Dong Hoi,2023,9,14,27.6,83,4.7,0.4
Dong Hoi,2023,9,15,26.5,88,3.6,1.9
Dong Hoi,2023,9,16,27.5,86,6.1,5.2
Dong Hoi,2023,9,17,27.3,89,12.1,1.4
Dong Hoi,2023,9,18,28.3,84,0,7.1
Dong Hoi,2023,9,19,29.4,77,0,10.6
Dong Hoi,2023,9,20,29.6,80,0,10
Dong Hoi,2023,9,21,29.3,82,5.1,10.3
Dong Hoi,2023,9,22,29.3,84,0.2,9.2
Dong Hoi,2023,9,23,29.2,79,0,10.9
Dong Hoi,2023,9,24,28.5,80,0,2.2
Dong Hoi,2023,9,25,27.3,89,70.5,0
Dong Hoi,2023,9,26,27.2,92,91.7,0
Dong Hoi,2023,9,27,27.2,89,2,0.4
Dong Hoi,2023,9,28,26.3,94,21,0
Dong Hoi,2023,9,29,26.9,92,0.8,2
Dong Hoi,2023,9,30,27.8,86,65.6,8.6
Dong Hoi,2023,10,1,28,86,0,9.3
Dong Hoi,2023,10,2,28.3,82,0,10.5
Dong Hoi,2023,10,3,28.3,84,0,3.3
Dong Hoi,2023,10,4,28.2,86,0,4.9
Dong Hoi,2023,10,5,29,82,0,10.1
Dong Hoi,2023,10,6,28.6,84,7.5,8.3
Dong Hoi,2023,10,7,28.5,81,1,7.2
Dong Hoi,2023,10,8,25.1,91,9.3,0
Dong Hoi,2023,10,9,25.4,85,0.4,1
Dong Hoi,2023,10,10,24.3,93,39,0.2
Dong Hoi,2023,10,11,23.9,89,2.2,1
Dong Hoi,2023,10,12,23.8,92,64.3,0
Dong Hoi,2023,10,13,24.5,95,97.7,0
Dong Hoi,2023,10,14,26.8,82,6.8,3.5
Dong Hoi,2023,10,15,25.1,90,58.9,1.1
Dong Hoi,2023,10,16,24.2,89,8.8,1
Dong Hoi,2023,10,17,25.5,86,8.4,0
Dong Hoi,2023,10,18,24.5,92,65.4,0
Dong Hoi,2023,10,19,27.7,76,0,8.8
Dong Hoi,2023,10,20,26.5,87,0,7.4
Dong Hoi,2023,10,21,23.8,89,19.7,0
Dong Hoi,2023,10,22,23.1,86,0.7,0.5
Dong Hoi,2023,10,23,23.8,92,3.1,0.5
Dong Hoi,2023,10,24,24.6,94,50.5,0
Dong Hoi,2023,10,25,25.9,91,5,2.8
Dong Hoi,2023,10,26,26.7,84,0,7.4
Dong Hoi,2023,10,27,26.6,87,0,6.4
Dong Hoi,2023,10,28,27.2,86,5,8.8
Dong Hoi,2023,10,29,27,86,8.7,5.4
Dong Hoi,2023,10,30,25.2,94,213.1,0
Dong Hoi,2023,10,31,25.3,86,66.8,0.8
Dong Hoi,2023,11,1,24.9,86,43.8,0
Dong Hoi,2023,11,2,25.3,81,0.3,3.5
Dong Hoi,2023,11,3,26.1,88,0,5.7
Dong Hoi,2023,11,4,26.7,88,0.2,7.4
Dong Hoi,2023,11,5,27,86,0,8.4
Dong Hoi,2023,11,6,26.7,89,3.5,2.6
Dong Hoi,2023,11,7,26.1,90,43,1
Dong Hoi,2023,11,8,26.9,85,0,5.5
Dong Hoi,2023,11,9,26.7,85,0,8.8
Dong Hoi,2023,11,10,27.3,86,0.1,7.4
Dong Hoi,2023,11,11,27.2,86,3.3,7.5
Dong Hoi,2023,11,12,27.1,87,16.9,1.9
Dong Hoi,2023,11,13,26.3,86,40.9,1.2
Dong Hoi,2023,11,14,21.6,88,11,1.2
Dong Hoi,2023,11,15,22.3,84,0.2,0
Dong Hoi,2023,11,16,22.4,89,26.2,0
Dong Hoi,2023,11,17,20.8,66,0.1,6.9
Dong Hoi,2023,11,18,21.6,60,0,4.4
Dong Hoi,2023,11,19,20.7,72,0,2.5
Dong Hoi,2023,11,20,22.3,73,0,3.1
Dong Hoi,2023,11,21,22.6,78,0,1.5
Dong Hoi,2023,11,22,22.5,84,3.5,1.8
Dong Hoi,2023,11,23,22.6,92,33.5,0.3
Dong Hoi,2023,11,24,23.1,87,20.7,0
Dong Hoi,2023,11,25,23.1,86,4.1,5.3
Dong Hoi,2023,11,26,22.5,92,40,0
Dong Hoi,2023,11,27,23.9,76,0,4.3
Dong Hoi,2023,11,28,22.5,80,0,0.9
Dong Hoi,2023,11,29,23.5,77,0.4,1.3
Dong Hoi,2023,11,30,23,90,51.3,0
Dong Hoi,2023,12,1,23.6,95,128.8,1.2
Dong Hoi,2023,12,2,22,92,39.3,0
Dong Hoi,2023,12,3,22.2,82,1.1,0
Dong Hoi,2023,12,4,22.6,86,2.6,1.9
Dong Hoi,2023,12,5,22.7,91,0.3,0
Dong Hoi,2023,12,6,23.3,90,18.8,1.1
Dong Hoi,2023,12,7,21.6,76,0.3,3.6
Dong Hoi,2023,12,8,21.9,76,0,6.8
Dong Hoi,2023,12,9,24.7,80,0,6.6
Dong Hoi,2023,12,10,25,82,0,5.5
Dong Hoi,2023,12,11,25.8,82,0,1.5
Dong Hoi,2023,12,12,24.7,87,0,4.2
Dong Hoi,2023,12,13,25.1,84,0,8.6
Dong Hoi,2023,12,14,25.4,86,2.1,2.1
Dong Hoi,2023,12,15,25.6,85,0,5.5
Dong Hoi,2023,12,16,25,87,4.9,4.7
Dong Hoi,2023,12,17,19.8,91,79.9,0
Dong Hoi,2023,12,18,19.3,79,0.1,0.1
Dong Hoi,2023,12,19,20.3,92,48.6,0
Dong Hoi,2023,12,20,18.3,94,8.5,0
Dong Hoi,2023,12,21,14.8,94,6.6,0
Dong Hoi,2023,12,22,14.7,78,0.4,0
Dong Hoi,2023,12,23,13.3,74,0,0
Dong Hoi,2023,12,24,15.4,69,0,0
Dong Hoi,2023,12,25,16.4,62,0,0
Dong Hoi,2023,12,26,18,66,0,0.1
Dong Hoi,2023,12,27,19.4,79,0,0
Dong Hoi,2023,12,28,20,85,0,0
Dong Hoi,2023,12,29,21,84,0.4,0.1
Dong Hoi,2023,12,30,21.2,94,6.7,0
Dong Hoi,2023,12,31,21.5,96,4.8,0
Dong Hoi,2024,1,1,22.3,92,0,2.2
Dong Hoi,2024,1,2,22.1,96,3.3,0.4
Dong Hoi,2024,1,3,22.1,94,30.7,2.2
Dong Hoi,2024,1,4,19.9,90,17.4,0.1
Dong Hoi,2024,1,5,21.1,86,0,6.4
Dong Hoi,2024,1,6,21.6,92,0,2.6
Dong Hoi,2024,1,7,22.2,88,1.2,6.2
Dong Hoi,2024,1,8,22.8,87,0,8.4
Dong Hoi,2024,1,9,22.6,87,0,9.2
Dong Hoi,2024,1,10,22.9,88,0,8.2
Dong Hoi,2024,1,11,24.2,82,0,1
Dong Hoi,2024,1,12,23.9,81,0,5.5
Dong Hoi,2024,1,13,22.4,87,0,6.4
Dong Hoi,2024,1,14,21.3,95,24.6,1
Dong Hoi,2024,1,15,22.2,91,7.8,2.6
Dong Hoi,2024,1,16,23.7,84,0.5,8.2
Dong Hoi,2024,1,17,23.5,82,0,8.9
Dong Hoi,2024,1,18,22.7,86,0,8.7
Dong Hoi,2024,1,19,22.6,85,0,9.1
Dong Hoi,2024,1,20,22.6,84,0,8.4
Dong Hoi,2024,1,21,22.7,82,0,8.8
Dong Hoi,2024,1,22,22.1,87,21.2,3.8
Dong Hoi,2024,1,23,15,86,6.6,0
Dong Hoi,2024,1,24,14,80,0,0.2
Dong Hoi,2024,1,25,14.1,81,0,0.1
Dong Hoi,2024,1,26,15.2,80,0,0
Dong Hoi,2024,1,27,16.1,81,0,0
Dong Hoi,2024,1,28,16,83,0,0
Dong Hoi,2024,1,29,16.9,81,0,0
Dong Hoi,2024,1,30,18.6,91,0,3.3
Dong Hoi,2024,1,31,21.4,88,0,5.6
Dong Hoi,2024,2,1,22.1,91,0,0
Dong Hoi,2024,2,2,23.4,86,0,0
Dong Hoi,2024,2,3,23.6,90,0.5,0
Dong Hoi,2024,2,4,23.8,90,7.4,4.1
Dong Hoi,2024,2,5,23.5,93,0.1,0.1
Dong Hoi,2024,2,6,24.4,91,0.1,0.2
Dong Hoi,2024,2,7,24.3,92,0.3,0
Dong Hoi,2024,2,8,21.7,86,0,0
Dong Hoi,2024,2,9,17.6,90,3.8,0
Dong Hoi,2024,2,10,16,85,0.1,0
Dong Hoi,2024,2,11,18.8,63,0,4.3
Dong Hoi,2024,2,12,19.1,69,0,0.2
Dong Hoi,2024,2,13,19.9,88,0,7.3
Dong Hoi,2024,2,14,21.4,88,0,6.2
Dong Hoi,2024,2,15,22,90,0,9
Dong Hoi,2024,2,16,22.7,91,0,7.1
Dong Hoi,2024,2,17,22.3,86,0,2.8
Dong Hoi,2024,2,18,23.8,88,0,6.5
Dong Hoi,2024,2,19,24.6,90,0,8.1
Dong Hoi,2024,2,20,24.9,87,0,7.4
Dong Hoi,2024,2,21,24.4,89,0,8.2
Dong Hoi,2024,2,22,24.2,90,0,6.2
Dong Hoi,2024,2,23,24.1,95,1.4,0
Dong Hoi,2024,2,24,24.1,88,0,5.2
Dong Hoi,2024,2,25,20.8,84,0,0
Dong Hoi,2024,2,26,21.2,82,0,2
Dong Hoi,2024,2,27,19.9,86,0,0
Dong Hoi,2024,2,28,20.1,87,0.1,2.4
Dong Hoi,2024,2,29,21.5,89,0,0.1
Dong Hoi,2024,3,1,18.6,91,5,0
Dong Hoi,2024,3,2,16.4,96,4.2,0
Dong Hoi,2024,3,3,18.6,86,0,2.6
Dong Hoi,2024,3,4,23.4,84,0,8.5
Dong Hoi,2024,3,5,26.6,80,0,9.6
Dong Hoi,2024,3,6,25.8,78,0,9.2
Dong Hoi,2024,3,7,22.1,88,0,0
Dong Hoi,2024,3,8,20.9,81,0,0.2
Dong Hoi,2024,3,9,20.4,86,0,0
Dong Hoi,2024,3,10,20.3,87,0,0
Dong Hoi,2024,3,11,19.5,91,0.6,0
Dong Hoi,2024,3,12,20.5,82,0,5.1
Dong Hoi,2024,3,13,23,83,0,3
Dong Hoi,2024,3,14,23.4,91,0.1,0.9
Dong Hoi,2024,3,15,23.8,90,0.1,2.3
Dong Hoi,2024,3,16,24.5,89,0,0.6
Dong Hoi,2024,3,17,25.2,85,0,4.3
Dong Hoi,2024,3,18,25.5,86,0,4.5
Dong Hoi,2024,3,19,24.4,91,1.5,0.5
Dong Hoi,2024,3,20,18.8,93,2.1,0
Dong Hoi,2024,3,21,20.3,80,0,0.1
Dong Hoi,2024,3,22,23.1,87,0,9.3
Dong Hoi,2024,3,23,24,90,0,5.6
Dong Hoi,2024,3,24,25.1,88,0.5,4.3
Dong Hoi,2024,3,25,25.3,89,0,2.7
Dong Hoi,2024,3,26,25.4,90,0.5,3.2
Dong Hoi,2024,3,27,26,86,0,4
Dong Hoi,2024,3,28,25.8,88,0,5.3
Dong Hoi,2024,3,29,25.8,89,14.2,4.2
Dong Hoi,2024,3,30,26.4,88,0,6.8
Dong Hoi,2024,3,31,30.5,74,0,10
Dong Hoi,2024,4,1,31.9,66,0,10.2
Dong Hoi,2024,4,2,30.5,69,0,10.2
Dong Hoi,2024,4,3,29.2,78,0,9.8
Dong Hoi,2024,4,4,28.9,78,0,9.7
Dong Hoi,2024,4,5,26.1,88,0,8.1
Dong Hoi,2024,4,6,26.7,84,0,6.4
Dong Hoi,2024,4,7,26.4,89,0,6.2
Dong Hoi,2024,4,8,26,92,5.5,0
Dong Hoi,2024,4,9,24.5,91,2.9,0
Dong Hoi,2024,4,10,25.3,86,0.4,4
Dong Hoi,2024,4,11,26.3,87,0,9.1
Dong Hoi,2024,4,12,27.1,88,0,8.2
Dong Hoi,2024,4,13,28,85,0,7.6
Dong Hoi,2024,4,14,27.5,88,0,7.2
Dong Hoi,2024,4,15,27.1,88,0,5.3
Dong Hoi,2024,4,16,27.2,86,0,6.3
Dong Hoi,2024,4,17,27.9,86,0,6.1
Dong Hoi,2024,4,18,28.1,82,0,9
Dong Hoi,2024,4,19,28.3,86,0,5.8
Dong Hoi,2024,4,20,30.8,72,0,9.5
Dong Hoi,2024,4,21,32.1,65,0,9.8
Dong Hoi,2024,4,22,29,82,0,9.7
Dong Hoi,2024,4,23,27.9,90,0,9.1
Dong Hoi,2024,4,24,28.6,88,0,7.2
Dong Hoi,2024,4,25,28.9,88,0,7.4
Dong Hoi,2024,4,26,32.8,70,0,10.4
Dong Hoi,2024,4,27,35.9,48,0,10.7
Dong Hoi,2024,4,28,33.7,64,0,9.9
Dong Hoi,2024,4,29,34.5,61,0,10.6
Dong Hoi,2024,4,30,35.2,56,0,10.8
Dong Hoi,2024,5,1,32.9,67,0,8.9
Dong Hoi,2024,5,2,28.4,90,50.3,2.1
Dong Hoi,2024,5,3,27,90,6.1,1.4
Dong Hoi,2024,5,4,27.2,86,52,6.1
Dong Hoi,2024,5,5,27.8,88,0,8.2
Dong Hoi,2024,5,6,27.7,89,11.2,4.5
Dong Hoi,2024,5,7,27.6,90,0,6
Dong Hoi,2024,5,8,27.7,87,0,9.5
Dong Hoi,2024,5,9,28.2,84,0,10.4
Dong Hoi,2024,5,10,28.6,86,0,10.3
Dong Hoi,2024,5,11,28.4,87,1.2,5.5
Dong Hoi,2024,5,12,28.3,87,0,7.5
Dong Hoi,2024,5,13,27.4,92,11.6,1.6
Dong Hoi,2024,5,14,27.8,83,0,6.9
Dong Hoi,2024,5,15,28.4,82,0,10
Dong Hoi,2024,5,16,29,84,0.7,7.7
Dong Hoi,2024,5,17,28.3,86,10,4.1
Dong Hoi,2024,5,18,28.9,88,0,8.5
Dong Hoi,2024,5,19,32.2,66,0,9.5
Dong Hoi,2024,5,20,28,90,86.2,4.6
Dong Hoi,2024,5,21,27.6,84,0,3.3
Dong Hoi,2024,5,22,27.8,87,0.1,2
Dong Hoi,2024,5,23,26.9,90,16.6,0
Dong Hoi,2024,5,24,27.5,86,0,5.6
Dong Hoi,2024,5,25,28.5,88,18.6,7.6
Dong Hoi,2024,5,26,29.8,84,0,10.9
Dong Hoi,2024,5,27,32.8,68,0,8.6
Dong Hoi,2024,5,28,33,65,0,1.9
Dong Hoi,2024,5,29,33.3,64,0,9.2
Dong Hoi,2024,5,30,33.6,63,0,11
Dong Hoi,2024,5,31,29.1,86,1,0.6
