Dia_diem,Nam,Thang,Ngay,T,U,R,Sh
Bac Lieu,2023,2,13,26.4,86,0,6.1
Bac Lieu,2023,2,14,26.6,83,0,7.9
Bac Lieu,2023,2,15,26.7,75,0,10.4
Bac Lieu,2023,2,16,26.9,66,0,7.6
Bac Lieu,2023,2,17,26.9,72,0,10.2
Bac Lieu,2023,2,18,26.9,76,0,8
Bac Lieu,2023,2,19,26.3,80,0,7.1
Bac Lieu,2023,2,20,26.4,79,0,2.9
Bac Lieu,2023,2,21,26.4,76,0,9.7
Bac Lieu,2023,2,22,26.6,76,0,8.4
Bac Lieu,2023,2,23,26.5,78,0,7.8
Bac Lieu,2023,2,24,26.3,79,0,10
Bac Lieu,2023,2,25,26.5,68,0,7.6
Bac Lieu,2023,2,26,25.7,80,0,9
Bac Lieu,2023,2,27,25.8,80,0,7.8
Bac Lieu,2023,2,28,27.1,77,0,5.1
Bac Lieu,2023,3,1,27.4,75,0,8.4
Bac Lieu,2023,3,2,27.1,73,0,10.3
Bac Lieu,2023,3,3,26.3,69,0,7.3
Bac Lieu,2023,3,4,26.3,68,0,7
Bac Lieu,2023,3,5,26.1,66,0,8.1
Bac Lieu,2023,3,6,24.7,78,0,8.7
Bac Lieu,2023,3,7,25.9,74,0,10.6
Bac Lieu,2023,3,8,26,74,0,10.7
Bac Lieu,2023,3,9,25.7,72,0,10.7
Bac Lieu,2023,3,10,25.6,72,0,10.7
Bac Lieu,2023,3,11,25.7,75,0,10.5
Bac Lieu,2023,3,12,26,72,0,10.5
Bac Lieu,2023,3,13,26.8,68,0,9.9
Bac Lieu,2023,3,14,26.1,72,0,10.7
Bac Lieu,2023,3,15,26.1,77,0,10.5
Bac Lieu,2023,3,16,26.5,78,0,10.5
Bac Lieu,2023,3,17,26.7,76,0,10.5
Bac Lieu,2023,3,18,27,78,0,10.2
Bac Lieu,2023,3,19,27.1,80,0,9.7
Bac Lieu,2023,3,20,27.4,80,0,8.9
Bac Lieu,2023,3,21,27.3,82,0,9
Bac Lieu,2023,3,22,27.7,80,0,10.5
Bac Lieu,2023,3,23,27.9,80,0,10.5
Bac Lieu,2023,3,24,28,80,0,9.8
Bac Lieu,2023,3,25,27.5,78,0,10
Bac Lieu,2023,3,26,27.6,81,0,10.4
Bac Lieu,2023,3,27,27.9,82,0,10.4
Bac Lieu,2023,3,28,28.5,80,0,10.7
Bac Lieu,2023,3,29,28.6,76,0,10.7
Bac Lieu,2023,3,30,28,79,0,10.1
Bac Lieu,2023,3,31,28.2,77,0,10.3
Bac Lieu,2023,4,1,27.5,80,0,10.4
Bac Lieu,2023,4,2,28.4,78,0,10.5
Bac Lieu,2023,4,3,28.6,79,0,8.9
Bac Lieu,2023,4,4,29,76,0,10.6
Bac Lieu,2023,4,5,29.1,75,0,11
Bac Lieu,2023,4,6,29.2,75,0,11
Bac Lieu,2023,4,7,29.3,75,0,10.3
Bac Lieu,2023,4,8,29.2,79,0,11
Bac Lieu,2023,4,9,28.9,78,0,9.9
Bac Lieu,2023,4,10,29.1,76,0,9.3
Bac Lieu,2023,4,11,29,77,0,5.9
Bac Lieu,2023,4,12,29.2,80,0,9.3
Bac Lieu,2023,4,13,29.9,80,0,8.7
Bac Lieu,2023,4,14,29.8,82,0,9.4
Bac Lieu,2023,4,15,30.1,80,0,9.4
Bac Lieu,2023,4,16,28.8,79,0,2
Bac Lieu,2023,4,17,29.3,84,0,6.9
Bac Lieu,2023,4,18,29.6,82,0,10.3
Bac Lieu,2023,4,19,29.7,78,0,9.6
Bac Lieu,2023,4,20,29.9,77,0,8.3
Bac Lieu,2023,4,21,30.3,81,0,9.1
Bac Lieu,2023,4,22,30.5,78,0,10.6
Bac Lieu,2023,4,23,30.2,76,0,11
Bac Lieu,2023,4,24,29.9,78,0,8.8
Bac Lieu,2023,4,25,30.1,75,0,10.7
Bac Lieu,2023,4,26,30.2,71,0,9.5
Bac Lieu,2023,4,27,29.9,76,0,10
Bac Lieu,2023,4,28,30,80,0,10
Bac Lieu,2023,4,29,30,80,0,7.8
Bac Lieu,2023,4,30,28.8,82,0,3.5
Bac Lieu,2023,5,1,30.3,73,0,10.8
Bac Lieu,2023,5,2,30.5,72,0,10.8
Bac Lieu,2023,5,3,30.6,76,0,10.7
Bac Lieu,2023,5,4,30.7,71,0,9.4
Bac Lieu,2023,5,5,29.6,82,44.5,6.6
Bac Lieu,2023,5,6,30.8,76,0.5,7.8
Bac Lieu,2023,5,7,31.1,78,0,9.2
Bac Lieu,2023,5,8,31,75,0,5.8
Bac Lieu,2023,5,9,29.7,77,0.5,5.3
Bac Lieu,2023,5,10,29.7,81,0,9.8
Bac Lieu,2023,5,11,30.2,78,0,4.9
Bac Lieu,2023,5,12,29.4,80,40.7,6.6
Bac Lieu,2023,5,13,30.2,77,0,8.6
Bac Lieu,2023,5,14,29.4,80,3.4,8.1
Bac Lieu,2023,5,15,29.5,81,5.8,8.3
Bac Lieu,2023,5,16,30.6,78,0,10.4
Bac Lieu,2023,5,17,29.1,84,0.7,6.7
Bac Lieu,2023,5,18,31.1,75,0,8.2
Bac Lieu,2023,5,19,31.1,74,0.2,8.9
Bac Lieu,2023,5,20,30.7,77,0,7.6
Bac Lieu,2023,5,21,27.7,88,2.4,0
Bac Lieu,2023,5,22,27.4,91,17.2,4
Bac Lieu,2023,5,23,29.6,80,7.6,9.5
Bac Lieu,2023,5,24,29.8,81,2.5,8.3
Bac Lieu,2023,5,25,28.9,83,6.4,3.2
Bac Lieu,2023,5,26,28.4,88,24.7,6.1
Bac Lieu,2023,5,27,26.8,89,15.2,3.6
Bac Lieu,2023,5,28,27.3,89,6.2,2.7
Bac Lieu,2023,5,29,27.4,91,6.4,5.3
Bac Lieu,2023,5,30,28.2,84,0.2,7.5
Bac Lieu,2023,5,31,27.7,88,13.6,5.8
Bac Lieu,2023,6,1,29.8,80,0,8.8
Bac Lieu,2023,6,2,30.3,79,0,8.5
Bac Lieu,2023,6,3,29.5,84,8.1,6.5
Bac Lieu,2023,6,4,28.4,82,3.4,2.6
Bac Lieu,2023,6,5,27.6,90,20.9,3.1
Bac Lieu,2023,6,6,27.9,81,0.7,3.9
Bac Lieu,2023,6,7,27.1,88,23.8,0
Bac Lieu,2023,6,8,27.2,89,13.4,2.6
Bac Lieu,2023,6,9,28,82,0.7,4.3
Bac Lieu,2023,6,10,28,89,28.9,4.3
Bac Lieu,2023,6,11,27.5,84,41.7,6.5
Bac Lieu,2023,6,12,27.7,87,26.4,4.7
Bac Lieu,2023,6,13,28,89,19.1,6.4
Bac Lieu,2023,6,14,29,83,2.3,6.9
Bac Lieu,2023,6,15,29.6,83,8.6,9.1
Bac Lieu,2023,6,16,29.3,84,3.4,6.8
Bac Lieu,2023,6,17,28.7,86,17.2,5.2
Bac Lieu,2023,6,18,27.7,87,40.6,4.8
Bac Lieu,2023,6,19,28.4,86,0,7.1
Bac Lieu,2023,6,20,30,80,0.5,9.9
Bac Lieu,2023,6,21,30.3,77,0,7.1
Bac Lieu,2023,6,22,29.8,77,0,8.3
Bac Lieu,2023,6,23,30.4,74,0,10.3
Bac Lieu,2023,6,24,30.7,75,0,10.7
Bac Lieu,2023,6,25,28.2,86,12.1,3.7
Bac Lieu,2023,6,26,27.5,89,15.8,3.9
Bac Lieu,2023,6,27,28,86,25.3,3.8
Bac Lieu,2023,6,28,28.1,88,1.9,5.8
Bac Lieu,2023,6,29,28.7,84,6.2,7.4
Bac Lieu,2023,6,30,28.6,86,6.4,6.6
Bac Lieu,2023,7,1,28.8,84,23,5.9
Bac Lieu,2023,7,2,27.3,92,4.1,2.4
Bac Lieu,2023,7,3,28.2,88,4.1,4
Bac Lieu,2023,7,4,28.8,88,6.5,7.5
Bac Lieu,2023,7,5,28.9,81,42,10.6
Bac Lieu,2023,7,6,27.6,82,4,8.4
Bac Lieu,2023,7,7,28.4,83,22,8.7
Bac Lieu,2023,7,8,28.8,84,0.1,8.7
Bac Lieu,2023,7,9,28.2,83,0.4,10.2
Bac Lieu,2023,7,10,28.6,83,0,9.7
Bac Lieu,2023,7,11,29.5,82,0,8.7
Bac Lieu,2023,7,12,30.2,78,0,10.5
Bac Lieu,2023,7,13,29.4,82,7.1,2.5
Bac Lieu,2023,7,14,28.5,84,8.9,2.1
Bac Lieu,2023,7,15,28.1,84,3.6,0.4
Bac Lieu,2023,7,16,26.8,90,50.2,0.7
Bac Lieu,2023,7,17,25.4,94,54.1,1.1
Bac Lieu,2023,7,18,25.8,94,30.2,1.1
Bac Lieu,2023,7,19,26.7,89,64.6,3.3
Bac Lieu,2023,7,20,26.4,84,0.4,1.4
Bac Lieu,2023,7,21,25.6,91,4.7,0.1
Bac Lieu,2023,7,22,27.9,83,9.7,3.8
Bac Lieu,2023,7,23,26.8,91,0.6,3.2
Bac Lieu,2023,7,24,28.2,85,14.5,6
Bac Lieu,2023,7,25,27.9,86,16.1,3.3
Bac Lieu,2023,7,26,28.4,85,1.8,9.6
Bac Lieu,2023,7,27,29.1,82,9.5,6.7
Bac Lieu,2023,7,28,27,88,12.1,5
Bac Lieu,2023,7,29,25.8,94,89.1,0
Bac Lieu,2023,7,30,28.4,87,0.6,0
Bac Lieu,2023,7,31,27,88,16.9,1.6
Bac Lieu,2023,8,1,28.5,86,3.4,7.6
Bac Lieu,2023,8,2,29.7,78,0,10.3
Bac Lieu,2023,8,3,29.6,81,4.8,8.4
Bac Lieu,2023,8,4,29.6,84,0,5.6
Bac Lieu,2023,8,5,29.6,80,0,9.5
Bac Lieu,2023,8,6,29.5,81,11.6,9.2
Bac Lieu,2023,8,7,29.9,78,0,10.8
Bac Lieu,2023,8,8,29.3,80,16.5,9.5
Bac Lieu,2023,8,9,30.1,77,0,10.9
Bac Lieu,2023,8,10,29.9,78,0.9,10.2
Bac Lieu,2023,8,11,30,77,0,10.7
Bac Lieu,2023,8,12,30.4,75,0,10.8
Bac Lieu,2023,8,13,29.5,79,0.5,4.7
Bac Lieu,2023,8,14,29.3,82,34.9,6.3
Bac Lieu,2023,8,15,28.2,81,0,6.9
Bac Lieu,2023,8,16,27.6,85,0.8,6
Bac Lieu,2023,8,17,28.9,82,0,8.5
Bac Lieu,2023,8,18,28.5,82,0,5.6
Bac Lieu,2023,8,19,27.7,86,39,3.7
Bac Lieu,2023,8,20,26.5,88,0.8,3.4
Bac Lieu,2023,8,21,28.4,85,0.1,10.3
Bac Lieu,2023,8,22,28.8,83,0,7.6
Bac Lieu,2023,8,23,29.3,81,0,9.1
Bac Lieu,2023,8,24,29.9,76,0,10.2
Bac Lieu,2023,8,25,29.9,78,0,10.7
Bac Lieu,2023,8,26,29.8,78,0,10.1
Bac Lieu,2023,8,27,29.1,83,0.2,7.2
Bac Lieu,2023,8,28,28.1,88,34.4,3.8
Bac Lieu,2023,8,29,27.6,90,15.2,4.8
Bac Lieu,2023,8,30,27.4,88,3.8,4.9
Bac Lieu,2023,8,31,28.6,86,3.9,5.3
Bac Lieu,2023,9,1,26.1,92,45.7,2.9
Bac Lieu,2023,9,2,25.8,92,24.3,0.1
Bac Lieu,2023,9,3,27.7,86,12.7,7.6
Bac Lieu,2023,9,4,26.7,91,22.6,0.1
Bac Lieu,2023,9,5,26.6,89,11.9,0.2
Bac Lieu,2023,9,6,27.9,86,12.1,6.2
Bac Lieu,2023,9,7,28.5,86,0.6,1.6
Bac Lieu,2023,9,8,26.6,94,28.4,2.7
Bac Lieu,2023,9,9,27.3,88,0.1,2.4
Bac Lieu,2023,9,10,27.4,86,7.3,2.8
Bac Lieu,2023,9,11,28.1,84,1.8,4.5
Bac Lieu,2023,9,12,27.5,87,0.4,5.4
Bac Lieu,2023,9,13,28.4,84,4.1,5.7
Bac Lieu,2023,9,14,27.3,89,9.4,2.2
Bac Lieu,2023,9,15,27.7,80,0.6,5.2
Bac Lieu,2023,9,16,28.1,86,12.3,5.7
Bac Lieu,2023,9,17,28.7,84,0,9.5
Bac Lieu,2023,9,18,28.1,87,25.9,6.9
Bac Lieu,2023,9,19,28.5,87,11.6,6.3
Bac Lieu,2023,9,20,28.4,84,0,8.4
Bac Lieu,2023,9,21,27.9,85,0,4
Bac Lieu,2023,9,22,27.7,86,67.2,4.4
Bac Lieu,2023,9,23,28.1,85,0.3,2.9
Bac Lieu,2023,9,24,27.9,85,11,3.4
Bac Lieu,2023,9,25,26.3,94,88.3,3.8
Bac Lieu,2023,9,26,27.4,84,6.6,2.3
Bac Lieu,2023,9,27,28.1,85,1.5,5
Bac Lieu,2023,9,28,28.8,86,0.1,5.1
Bac Lieu,2023,9,29,29.3,81,8.6,8.7
Bac Lieu,2023,9,30,28.2,84,1.9,1.1
Bac Lieu,2023,10,1,28.8,82,6.1,6.4
Bac Lieu,2023,10,2,25.1,92,81.3,0.7
Bac Lieu,2023,10,3,25.6,93,30.4,0.5
Bac Lieu,2023,10,4,26.5,93,17.6,4.9
Bac Lieu,2023,10,5,28.2,88,6.1,7.1
Bac Lieu,2023,10,6,29,84,0,10.3
Bac Lieu,2023,10,7,29.6,83,6.8,6.9
Bac Lieu,2023,10,8,29.5,83,9.3,6.1
Bac Lieu,2023,10,9,28.8,82,0,6.4
Bac Lieu,2023,10,10,28.2,86,65.4,2.4
Bac Lieu,2023,10,11,28.4,85,0.4,8.8
Bac Lieu,2023,10,12,29,80,3.6,8.7
Bac Lieu,2023,10,13,28.4,84,19.8,8.1
Bac Lieu,2023,10,14,28.9,85,0.7,6.4
Bac Lieu,2023,10,15,28,87,1.4,1.5
Bac Lieu,2023,10,16,28,83,0,2.3
Bac Lieu,2023,10,17,27.4,87,28.2,5
Bac Lieu,2023,10,18,28.4,84,0.3,9.4
Bac Lieu,2023,10,19,28.3,87,56.8,7.9
Bac Lieu,2023,10,20,28.9,82,0,10.3
Bac Lieu,2023,10,21,28.5,87,45.8,2.4
Bac Lieu,2023,10,22,28.7,83,0.3,10.2
Bac Lieu,2023,10,23,27.4,87,12.7,4.5
Bac Lieu,2023,10,24,26.5,88,36.2,6.5
Bac Lieu,2023,10,25,28.6,83,2.9,8.1
Bac Lieu,2023,10,26,28.7,81,11.5,10.3
Bac Lieu,2023,10,27,28.9,82,7.1,8.1
Bac Lieu,2023,10,28,28.2,83,8.6,7.5
Bac Lieu,2023,10,29,27,89,4,1.7
Bac Lieu,2023,10,30,26.6,92,79.5,4.6
Bac Lieu,2023,10,31,28.9,83,6.9,7.9
Bac Lieu,2023,11,1,28.3,80,3.2,8.6
Bac Lieu,2023,11,2,28,87,20.8,4.6
Bac Lieu,2023,11,3,28,85,27.5,7.6
Bac Lieu,2023,11,4,28.7,82,0,8.5
Bac Lieu,2023,11,5,29.4,82,0,10.1
Bac Lieu,2023,11,6,29.4,81,0,9.7
Bac Lieu,2023,11,7,29.3,79,0,9.8
Bac Lieu,2023,11,8,27.9,88,4.5,6.1
Bac Lieu,2023,11,9,28.6,85,33.5,8.8
Bac Lieu,2023,11,10,27.7,87,5.1,7.6
Bac Lieu,2023,11,11,28.1,84,6.3,5.6
Bac Lieu,2023,11,12,28.8,82,0,6.2
Bac Lieu,2023,11,13,29.7,76,0,9.5
Bac Lieu,2023,11,14,28.3,83,18.9,6
Bac Lieu,2023,11,15,28.4,85,8,8
Bac Lieu,2023,11,16,27.7,85,8.5,1.9
Bac Lieu,2023,11,17,28.5,77,1.6,7
Bac Lieu,2023,11,18,27.3,77,0,8.5
Bac Lieu,2023,11,19,26.8,77,0,2
Bac Lieu,2023,11,20,27.4,79,0.1,6.4
Bac Lieu,2023,11,21,27.3,86,17.5,2.5
Bac Lieu,2023,11,22,27.4,86,5.3,6.8
Bac Lieu,2023,11,23,27.8,84,0,0
Bac Lieu,2023,11,24,26.6,90,3.6,0.1
Bac Lieu,2023,11,25,27.8,77,0.2,5
Bac Lieu,2023,11,26,27.7,82,0,0.9
Bac Lieu,2023,11,27,27.8,80,0.5,1.6
Bac Lieu,2023,11,28,27.5,80,0,1.6
Bac Lieu,2023,11,29,28.2,80,0,4.3
Bac Lieu,2023,11,30,28.2,82,0,8.5
Bac Lieu,2023,12,1,29.3,74,0,8.5
Bac Lieu,2023,12,2,27.4,82,0.4,1.3
Bac Lieu,2023,12,3,27.2,82,0,2.9
Bac Lieu,2023,12,4,27.8,80,0,5.7
Bac Lieu,2023,12,5,28.6,77,0,9.1
Bac Lieu,2023,12,6,28,83,0,8.5
Bac Lieu,2023,12,7,27.9,82,0,7.1
Bac Lieu,2023,12,8,27.9,81,0,7
Bac Lieu,2023,12,9,27.4,83,0,8.1
Bac Lieu,2023,12,10,28,80,0,8.7
Bac Lieu,2023,12,11,27.6,81,0,9.7
Bac Lieu,2023,12,12,28.1,77,0,8.2
Bac Lieu,2023,12,13,27.8,77,0,3.5
Bac Lieu,2023,12,14,28.7,71,0,8.2
Bac Lieu,2023,12,15,28.8,71,0,9.6
Bac Lieu,2023,12,16,28.6,74,0,10
Bac Lieu,2023,12,17,28.6,73,0,10
Bac Lieu,2023,12,18,28.2,75,0,9.5
Bac Lieu,2023,12,19,28,81,2.6,8.5
Bac Lieu,2023,12,20,27.5,86,11.6,8.3
Bac Lieu,2023,12,21,27.4,80,0,9.6
Bac Lieu,2023,12,22,26.7,78,0,3.4
Bac Lieu,2023,12,23,25.7,79,0,4.8
Bac Lieu,2023,12,24,26.1,79,0,1.4
Bac Lieu,2023,12,25,26.3,79,0,7.1
Bac Lieu,2023,12,26,26.4,79,0,9.6
Bac Lieu,2023,12,27,27,80,0,7.9
Bac Lieu,2023,12,28,27.5,80,0,4.6
Bac Lieu,2023,12,29,28.6,74,0,10
Bac Lieu,2023,12,30,28.3,76,0,9.2
Bac Lieu,2023,12,31,27.6,78,0,8.2
Bac Lieu,2024,1,1,28.3,74,0,7.9
Bac Lieu,2024,1,2,26.8,85,0,7.3
Bac Lieu,2024,1,3,27.5,81,0,9.3
Bac Lieu,2024,1,4,27.7,74,0,9.4
Bac Lieu,2024,1,5,27.5,72,0,7
Bac Lieu,2024,1,6,26.9,81,0.1,6
Bac Lieu,2024,1,7,28.4,74,0,9.2
Bac Lieu,2024,1,8,27.6,71,0,5.4
Bac Lieu,2024,1,9,27.9,75,0,9.3
Bac Lieu,2024,1,10,27.8,75,0,9.9
Bac Lieu,2024,1,11,27.8,71,0,9.9
Bac Lieu,2024,1,12,27,70,0,9.8
Bac Lieu,2024,1,13,26.9,70,0,9.2
Bac Lieu,2024,1,14,26,81,0,6.1
Bac Lieu,2024,1,15,26.5,78,0,2.6
Bac Lieu,2024,1,16,27.1,78,0,6.9
Bac Lieu,2024,1,17,27.5,71,0,9.1
Bac Lieu,2024,1,18,27.5,75,0,8.2
Bac Lieu,2024,1,19,27.7,74,0,9.7
Bac Lieu,2024,1,20,26.8,74,0,9.1
Bac Lieu,2024,1,21,26.7,76,0,7.4
Bac Lieu,2024,1,22,27.6,71,0,9.9
Bac Lieu,2024,1,23,27.6,72,0,9.2
Bac Lieu,2024,1,24,27.2,72,0,10
Bac Lieu,2024,1,25,27.2,66,0,10.1
Bac Lieu,2024,1,26,27.4,63,0,10.2
Bac Lieu,2024,1,27,26.8,68,0,10.1
Bac Lieu,2024,1,28,27.2,63,0,9.5
Bac Lieu,2024,1,29,27.1,65,0,10.1
Bac Lieu,2024,1,30,27.4,69,0,10
Bac Lieu,2024,1,31,27.1,75,0,9.6
Bac Lieu,2024,2,1,27.3,79,0,10
Bac Lieu,2024,2,2,26.9,81,0,8.3
Bac Lieu,2024,2,3,26.5,81,0,8.6
Bac Lieu,2024,2,4,26.7,82,0,9.7
Bac Lieu,2024,2,5,27,85,0,5.5
Bac Lieu,2024,2,6,27.5,82,0,9.5
Bac Lieu,2024,2,7,27.4,82,0,6.9
Bac Lieu,2024,2,8,27.7,75,0,6.9
Bac Lieu,2024,2,9,27.6,79,0,9.8
Bac Lieu,2024,2,10,28.2,68,0,10.3
Bac Lieu,2024,2,11,28,62,0,10.5
Bac Lieu,2024,2,12,27.2,64,0,10.6
Bac Lieu,2024,2,13,27.1,72,0,10.8
Bac Lieu,2024,2,14,28.2,72,0,10.4
Bac Lieu,2024,2,15,28.2,72,0,10.6
Bac Lieu,2024,2,16,28,70,0,10.3
Bac Lieu,2024,2,17,27.5,69,0,10.7
Bac Lieu,2024,2,18,27.4,80,0,10.4
Bac Lieu,2024,2,19,27.6,82,0,10.3
Bac Lieu,2024,2,20,27.6,81,0,9.9
Bac Lieu,2024,2,21,27.5,82,0,9.8
Bac Lieu,2024,2,22,26.9,82,0,10.4
Bac Lieu,2024,2,23,27.4,79,0,9.7
Bac Lieu,2024,2,24,28.5,77,0,10.4
Bac Lieu,2024,2,25,28.5,72,0,9.9
Bac Lieu,2024,2,26,28.7,68,0,10.5
Bac Lieu,2024,2,27,28.6,73,0,10.6
Bac Lieu,2024,2,28,28.3,72,0,10.6
Bac Lieu,2024,2,29,28.4,73,0,10.4
Bac Lieu,2024,3,1,28.3,72,0,10.4
Bac Lieu,2024,3,2,28.5,72,0,10.5
Bac Lieu,2024,3,3,28.1,72,0,8.9
Bac Lieu,2024,3,4,28.2,74,0,10.2
Bac Lieu,2024,3,5,27.7,80,0,6.9
Bac Lieu,2024,3,6,28.7,78,0,8.4
Bac Lieu,2024,3,7,28.6,78,0,7.1
Bac Lieu,2024,3,8,28,75,0,8.5
Bac Lieu,2024,3,9,28.5,70,0,8.8
Bac Lieu,2024,3,10,28.1,74,0,6.7
Bac Lieu,2024,3,11,28.5,72,0,10.5
Bac Lieu,2024,3,12,28.7,73,0,9.3
Bac Lieu,2024,3,13,28.5,76,0,7.8
Bac Lieu,2024,3,14,28.6,76,0,9.8
Bac Lieu,2024,3,15,28.2,74,0,8.7
Bac Lieu,2024,3,16,27.6,80,0,8.8
Bac Lieu,2024,3,17,27.9,77,0,9.4
Bac Lieu,2024,3,18,28.6,74,0,10.4
Bac Lieu,2024,3,19,28.2,74,0,10.4
Bac Lieu,2024,3,20,28.7,70,0,10.5
Bac Lieu,2024,3,21,29,70,0,9.4
Bac Lieu,2024,3,22,28.6,73,0,10.5
Bac Lieu,2024,3,23,29,72,0,10.1
Bac Lieu,2024,3,24,29.3,73,0,10.4
Bac Lieu,2024,3,25,29,77,0,9.8
Bac Lieu,2024,3,26,29.6,74,0,10.1
Bac Lieu,2024,3,27,29.8,73,0,10.2
Bac Lieu,2024,3,28,29.5,77,0,6.9
Bac Lieu,2024,3,29,29.7,77,0,9.6
Bac Lieu,2024,3,30,29.8,77,0,10.2
Bac Lieu,2024,3,31,29.6,79,0,5.5
Bac Lieu,2024,4,1,29.9,78,0,8.4
Bac Lieu,2024,4,2,30.2,75,0,10.1
Bac Lieu,2024,4,3,29.7,71,0,10.9
Bac Lieu,2024,4,4,30,74,0,10.8
Bac Lieu,2024,4,5,30.3,72,0,10
Bac Lieu,2024,4,6,30.3,66,0,9.9
Bac Lieu,2024,4,7,30.2,75,0,10.6
Bac Lieu,2024,4,8,30.1,75,0,10.4
Bac Lieu,2024,4,9,30.4,74,0,10.7
Bac Lieu,2024,4,10,30.7,64,0,10
Bac Lieu,2024,4,11,30.6,70,0,10.2
Bac Lieu,2024,4,12,30.1,72,0,10.6
Bac Lieu,2024,4,13,30.2,71,0,10.5
Bac Lieu,2024,4,14,30.1,69,0,10.5
Bac Lieu,2024,4,15,30.1,74,0,10.8
Bac Lieu,2024,4,16,29.9,72,0,10.6
Bac Lieu,2024,4,17,29.9,73,0,9.5
Bac Lieu,2024,4,18,29.7,73,0,10.6
Bac Lieu,2024,4,19,30.4,68,0,11
Bac Lieu,2024,4,20,29.9,70,0,10.7
Bac Lieu,2024,4,21,30.7,66,0,11
Bac Lieu,2024,4,22,30.7,68,0,10.9
Bac Lieu,2024,4,23,30.9,70,0,11
Bac Lieu,2024,4,24,30.6,72,0,11
Bac Lieu,2024,4,25,31.1,72,0,11
Bac Lieu,2024,4,26,31.8,72,0,10.1
Bac Lieu,2024,4,27,31.6,72,0,10.7
Bac Lieu,2024,4,28,32.1,70,0,11
Bac Lieu,2024,4,29,31.7,70,0,10.7
Bac Lieu,2024,4,30,31.2,74,0,8.4
Bac Lieu,2024,5,1,31.5,71,0,10.6
Bac Lieu,2024,5,2,32,69,0,10.6
Bac Lieu,2024,5,3,31.8,72,0,7.9
Bac Lieu,2024,5,4,31.3,75,0,7
Bac Lieu,2024,5,5,30.2,78,0.2,5.8
Bac Lieu,2024,5,6,30.6,75,2.5,10.1
Bac Lieu,2024,5,7,31.1,70,0,9.3
Bac Lieu,2024,5,8,29.6,80,16.6,4.4
Bac Lieu,2024,5,9,28.9,84,9.9,7.4
Bac Lieu,2024,5,10,29.1,82,6.5,3.5
Bac Lieu,2024,5,11,29.6,82,0,8.3
Bac Lieu,2024,5,12,30.8,76,0,10.6
Bac Lieu,2024,5,13,31,76,0.2,7.2
Bac Lieu,2024,5,14,30.3,78,0,7
Bac Lieu,2024,5,15,28.5,87,28.3,3
Bac Lieu,2024,5,16,27.8,90,21.5,4
Bac Lieu,2024,5,17,29.3,82,11.4,5.9
Bac Lieu,2024,5,18,30.2,79,0,8.7
Bac Lieu,2024,5,19,31,78,0,6.2
Bac Lieu,2024,5,20,31,78,0.1,7.8
Bac Lieu,2024,5,21,28.5,84,45.7,2.4
Bac Lieu,2024,5,22,29.6,82,0,7.7
Bac Lieu,2024,5,23,30.3,79,3.5,7
Bac Lieu,2024,5,24,30.3,78,0,9.9
Bac Lieu,2024,5,25,31,74,0.9,10.4
