Dia_diem,Nam,Thang,Ngay,T,U,R,Sh
Tien Yen,2023,5,31,29.8,80.0,0.0,11.2
Tien Yen,2023,6,1,28.9,84.0,0.0,10.0
Tien Yen,2023,6,2,30.7,88.0,0.0,9.8
Tien Yen,2023,6,3,30.7,86.0,0.0,9.7
Tien Yen,2023,6,4,30.1,85.0,0.0,9.2
Tien Yen,2023,6,5,28.5,87.0,0.0,3.9
Tien Yen,2023,6,6,28.3,84.0,5.1,5.8
Tien Yen,2023,6,7,27.7,90.0,12.4,2.2
Tien Yen,2023,6,8,27.8,90.0,48.5,0.0
Tien Yen,2023,6,9,26.0,92.0,22.0,0.0
Tien Yen,2023,6,10,28.9,82.0,1.4,5.6
Tien Yen,2023,6,11,28.6,85.0,0.2,7.1
Tien Yen,2023,6,12,29.6,84.0,0.5,8.0
Tien Yen,2023,6,13,28.8,90.0,93.0,2.4
Tien Yen,2023,6,14,27.2,90.0,37.3,0.4
Tien Yen,2023,6,15,28.4,89.0,0.0,4.3
Tien Yen,2023,6,16,27.5,98.0,7.0,0.0
Tien Yen,2023,6,17,29.3,89.0,0.8,3.7
Tien Yen,2023,6,18,28.2,90.0,55.6,0.8
Tien Yen,2023,6,19,29.1,89.0,0.0,4.6
Tien Yen,2023,6,20,29.2,89.0,0.0,1.3
Tien Yen,2023,6,21,28.1,88.0,48.6,4.5
Tien Yen,2023,6,22,28.5,91.0,0.2,0.0
Tien Yen,2023,6,23,27.1,94.0,18.3,0.0
Tien Yen,2023,6,24,26.2,98.0,30.6,0.0
Tien Yen,2023,6,25,26.2,97.0,43.7,0.0
Tien Yen,2023,6,26,25.9,96.0,23.9,0.0
Tien Yen,2023,6,27,26.3,92.0,38.4,3.4
Tien Yen,2023,6,28,28.1,86.0,0.0,7.2
Tien Yen,2023,6,29,29.9,84.0,0.2,11.0
Tien Yen,2023,6,30,30.0,87.0,4.1,6.4
Tien Yen,2023,7,1,30.5,88.0,0.0,8.7
Tien Yen,2023,7,2,30.3,90.0,0.0,3.1
Tien Yen,2023,7,3,28.7,93.0,4.8,2.3
Tien Yen,2023,7,4,30.1,84.0,0.3,8.1
Tien Yen,2023,7,5,29.7,82.0,0.0,10.8
Tien Yen,2023,7,6,30.3,82.0,0.0,10.4
Tien Yen,2023,7,7,30.7,83.0,0.0,8.3
Tien Yen,2023,7,8,30.9,82.0,0.0,8.9
Tien Yen,2023,7,9,30.5,83.0,0.0,8.4
Tien Yen,2023,7,10,30.0,84.0,6.1,9.2
Tien Yen,2023,7,11,30.2,86.0,0.0,7.9
Tien Yen,2023,7,12,30.2,85.0,3.1,10.3
Tien Yen,2023,7,13,29.6,85.0,35.5,7.6
Tien Yen,2023,7,14,30.2,85.0,0.0,8.9
Tien Yen,2023,7,15,30.8,84.0,0.0,5.0
Tien Yen,2023,7,16,29.5,84.0,1.5,5.1
Tien Yen,2023,7,17,29.4,80.0,7.8,3.5
Tien Yen,2023,7,18,24.9,94.0,34.2,0.0
Tien Yen,2023,7,19,26.9,90.0,0.7,0.4
Tien Yen,2023,7,20,26.5,93.0,124.2,3.0
Tien Yen,2023,7,21,26.7,94.0,46.9,3.2
Tien Yen,2023,7,22,28.8,87.0,0.8,8.9
Tien Yen,2023,7,23,29.7,84.0,0.0,10.7
Tien Yen,2023,7,24,29.6,84.0,0.0,10.3
Tien Yen,2023,7,25,29.9,81.0,0.0,11.7
Tien Yen,2023,7,26,30.2,81.0,0.0,11.1
Tien Yen,2023,7,27,30.7,81.0,0.0,11.2
Tien Yen,2023,7,28,31.4,84.0,0.0,10.1
Tien Yen,2023,7,29,30.2,87.0,0.0,1.6
Tien Yen,2023,7,30,28.6,90.0,6.1,1.3
Tien Yen,2023,7,31,27.4,93.0,13.6,0.0
Tien Yen,2023,8,1,27.9,90.0,0.0,1.6
Tien Yen,2023,8,2,28.0,90.0,0.0,2.7
Tien Yen,2023,8,3,27.0,96.0,17.7,0.0
Tien Yen,2023,8,4,27.7,92.0,5.2,0.5
Tien Yen,2023,8,5,27.5,91.0,22.9,0.1
Tien Yen,2023,8,6,28.6,90.0,0.0,1.4
Tien Yen,2023,8,7,28.4,88.0,0.0,1.6
Tien Yen,2023,8,8,28.7,85.0,0.0,4.7
Tien Yen,2023,8,9,28.9,88.0,14.8,7.4
Tien Yen,2023,8,10,28.4,91.0,1.8,0.8
Tien Yen,2023,8,11,27.4,92.0,1.2,1.7
Tien Yen,2023,8,12,28.2,88.0,0.0,3.6
Tien Yen,2023,8,13,28.6,88.0,4.9,3.3
Tien Yen,2023,8,14,28.2,91.0,15.0,3.3
Tien Yen,2023,8,15,27.6,93.0,6.7,0.4
Tien Yen,2023,8,16,28.2,93.0,8.4,4.4
Tien Yen,2023,8,17,29.9,86.0,0.0,9.7
Tien Yen,2023,8,18,30.1,87.0,0.0,4.7
Tien Yen,2023,8,19,28.3,93.0,4.4,0.0
Tien Yen,2023,8,20,26.4,94.0,50.0,0.0
Tien Yen,2023,8,21,28.0,84.0,0.0,9.3
Tien Yen,2023,8,22,29.1,84.0,0.0,10.4
Tien Yen,2023,8,23,29.6,88.0,20.8,3.7
Tien Yen,2023,8,24,28.4,90.0,5.3,5.7
Tien Yen,2023,8,25,28.0,89.0,1.9,0.7
Tien Yen,2023,8,26,27.2,94.0,2.0,2.4
Tien Yen,2023,8,27,28.4,92.0,0.0,1.5
Tien Yen,2023,8,28,27.9,90.0,58.0,0.0
Tien Yen,2023,8,29,27.1,81.0,0.0,0.2
Tien Yen,2023,8,30,27.4,84.0,0.0,4.7
Tien Yen,2023,8,31,28.4,79.0,0.0,5.6
Tien Yen,2023,9,1,28.9,77.0,0.0,7.1
Tien Yen,2023,9,2,29.2,73.0,0.0,2.3
Tien Yen,2023,9,3,25.2,81.0,5.4,0.0
Tien Yen,2023,9,4,26.2,83.0,0.2,1.6
Tien Yen,2023,9,5,28.8,76.0,0.0,9.1
Tien Yen,2023,9,6,28.9,81.0,0.0,10.3
Tien Yen,2023,9,7,29.2,81.0,0.0,10.4
Tien Yen,2023,9,8,28.8,86.0,1.0,7.8
Tien Yen,2023,9,9,27.4,92.0,0.0,2.3
Tien Yen,2023,9,10,28.1,89.0,2.6,4.9
Tien Yen,2023,9,11,26.9,96.0,9.1,0.0
Tien Yen,2023,9,12,25.9,98.0,65.6,0.0
Tien Yen,2023,9,13,26.1,94.0,2.3,0.0
Tien Yen,2023,9,14,24.6,96.0,43.0,0.0
Tien Yen,2023,9,15,26.2,86.0,0.3,2.4
Tien Yen,2023,9,16,25.7,94.0,19.3,0.0
Tien Yen,2023,9,17,26.6,92.0,9.3,2.8
Tien Yen,2023,9,18,27.1,88.0,18.5,4.9
Tien Yen,2023,9,19,27.6,90.0,0.0,6.1
Tien Yen,2023,9,20,28.2,89.0,0.0,10.5
Tien Yen,2023,9,21,28.7,86.0,0.0,10.7
Tien Yen,2023,9,22,29.1,86.0,0.0,9.0
Tien Yen,2023,9,23,28.4,86.0,0.0,10.4
Tien Yen,2023,9,24,27.6,87.0,1.7,7.1
Tien Yen,2023,9,25,28.2,84.0,0.0,9.5
Tien Yen,2023,9,26,27.3,83.0,12.0,0.0
Tien Yen,2023,9,27,26.2,93.0,76.4,0.0
Tien Yen,2023,9,28,27.5,92.0,5.9,1.3
Tien Yen,2023,9,29,26.3,94.0,24.3,1.8
Tien Yen,2023,9,30,27.6,85.0,0.0,10.6
Tien Yen,2023,10,1,27.7,83.0,0.0,10.8
Tien Yen,2023,10,2,27.6,84.0,0.0,10.1
Tien Yen,2023,10,3,27.8,86.0,0.0,9.8
Tien Yen,2023,10,4,28.3,87.0,0.0,10.5
Tien Yen,2023,10,5,28.5,83.0,0.0,10.7
Tien Yen,2023,10,6,27.6,84.0,0.0,9.8
Tien Yen,2023,10,7,26.9,79.0,0.0,1.6
Tien Yen,2023,10,8,25.6,72.0,0.0,10.6
Tien Yen,2023,10,9,24.9,70.0,0.0,6.6
Tien Yen,2023,10,10,24.8,70.0,0.0,1.9
Tien Yen,2023,10,11,24.1,80.0,0.3,0.8
Tien Yen,2023,10,12,23.7,86.0,0.1,1.7
Tien Yen,2023,10,13,24.7,82.0,0.0,5.3
Tien Yen,2023,10,14,24.9,80.0,0.0,6.5
Tien Yen,2023,10,15,25.0,74.0,0.0,4.7
Tien Yen,2023,10,16,24.9,77.0,0.0,6.6
Tien Yen,2023,10,17,25.0,75.0,0.0,6.1
Tien Yen,2023,10,18,26.2,82.0,0.0,0.2
Tien Yen,2023,10,19,25.8,88.0,3.1,0.7
Tien Yen,2023,10,20,27.0,65.0,0.0,5.7
Tien Yen,2023,10,21,22.6,78.0,0.0,0.0
Tien Yen,2023,10,22,21.7,90.0,1.7,0.0
Tien Yen,2023,10,23,23.1,92.0,0.4,1.7
Tien Yen,2023,10,24,25.3,84.0,0.0,6.3
Tien Yen,2023,10,25,25.6,85.0,0.0,9.5
Tien Yen,2023,10,26,24.8,85.0,0.0,4.8
Tien Yen,2023,10,27,25.8,85.0,0.0,9.1
Tien Yen,2023,10,28,26.2,87.0,1.5,5.0
Tien Yen,2023,10,29,24.2,92.0,21.8,0.0
Tien Yen,2023,10,30,24.5,88.0,0.0,5.4
Tien Yen,2023,10,31,24.1,82.0,0.0,8.9
Tien Yen,2023,11,1,23.5,82.0,0.0,9.7
Tien Yen,2023,11,2,23.3,82.0,0.0,9.3
Tien Yen,2023,11,3,25.0,87.0,0.0,6.2
Tien Yen,2023,11,4,25.7,90.0,0.0,2.7
Tien Yen,2023,11,5,25.7,88.0,0.1,2.3
Tien Yen,2023,11,6,25.4,92.0,0.4,5.6
Tien Yen,2023,11,7,24.0,86.0,0.0,3.4
Tien Yen,2023,11,8,25.4,88.0,0.0,5.4
Tien Yen,2023,11,9,26.6,88.0,0.0,9.1
Tien Yen,2023,11,10,27.2,86.0,0.0,9.3
Tien Yen,2023,11,11,26.2,89.0,0.0,9.9
Tien Yen,2023,11,12,25.0,91.0,0.1,2.2
Tien Yen,2023,11,13,18.6,78.0,0.2,0.0
Tien Yen,2023,11,14,17.4,81.0,0.0,0.0
Tien Yen,2023,11,15,19.8,86.0,0.0,0.1
Tien Yen,2023,11,16,19.8,72.0,2.6,1.0
Tien Yen,2023,11,17,18.2,62.0,0.0,9.6
Tien Yen,2023,11,18,16.5,73.0,0.0,10.3
Tien Yen,2023,11,19,17.2,74.0,0.0,8.8
Tien Yen,2023,11,20,17.9,75.0,0.0,9.7
Tien Yen,2023,11,21,18.1,81.0,0.0,9.7
Tien Yen,2023,11,22,19.6,82.0,0.0,8.0
Tien Yen,2023,11,23,22.0,85.0,0.0,6.2
Tien Yen,2023,11,24,21.9,85.0,0.0,6.1
Tien Yen,2023,11,25,21.0,82.0,0.0,9.1
Tien Yen,2023,11,26,21.4,82.0,0.0,7.5
Tien Yen,2023,11,27,21.4,82.0,0.0,9.0
Tien Yen,2023,11,28,20.1,80.0,0.0,9.2
Tien Yen,2023,11,29,21.0,84.0,0.0,5.9
Tien Yen,2023,11,30,21.8,93.0,4.9,0.0
Tien Yen,2023,12,1,20.0,87.0,0.2,0.0
Tien Yen,2023,12,2,18.5,85.0,0.0,0.0
Tien Yen,2023,12,3,18.9,86.0,0.0,0.0
Tien Yen,2023,12,4,19.2,83.0,0.0,0.0
Tien Yen,2023,12,5,19.6,84.0,0.0,0.0
Tien Yen,2023,12,6,19.5,86.0,0.0,2.5
Tien Yen,2023,12,7,18.5,73.0,0.0,9.6
Tien Yen,2023,12,8,18.6,79.0,0.0,9.5
Tien Yen,2023,12,9,21.3,86.0,0.0,0.8
Tien Yen,2023,12,10,22.9,88.0,0.0,0.9
Tien Yen,2023,12,11,23.6,88.0,0.4,0.0
Tien Yen,2023,12,12,24.0,86.0,0.0,1.9
Tien Yen,2023,12,13,23.6,82.0,0.0,3.5
Tien Yen,2023,12,14,24.1,84.0,0.0,4.4
Tien Yen,2023,12,15,24.2,86.0,0.0,5.7
Tien Yen,2023,12,16,18.7,80.0,0.0,0.0
Tien Yen,2023,12,17,12.1,74.0,0.3,0.0
Tien Yen,2023,12,18,14.6,76.0,0.0,0.0
Tien Yen,2023,12,19,14.0,72.0,0.0,0.0
Tien Yen,2023,12,20,13.6,61.0,0.0,0.0
Tien Yen,2023,12,21,11.7,71.0,0.0,9.4
Tien Yen,2023,12,22,9.5,72.0,0.0,9.3
Tien Yen,2023,12,23,10.2,75.0,0.0,9.5
Tien Yen,2023,12,24,13.6,64.0,0.0,1.5
Tien Yen,2023,12,25,14.5,63.0,0.0,5.9
Tien Yen,2023,12,26,14.4,77.0,0.0,8.4
Tien Yen,2023,12,27,15.7,79.0,0.0,9.4
Tien Yen,2023,12,28,16.9,75.0,0.0,9.4
Tien Yen,2023,12,29,19.4,76.0,1.2,1.4
Tien Yen,2023,12,30,18.5,88.0,5.1,0.0
Tien Yen,2023,12,31,20.4,80.0,0.0,7.2
Tien Yen,2024,1,1,20.3,81.0,0.0,5.4
Tien Yen,2024,1,2,21.5,88.0,0.0,4.5
Tien Yen,2024,1,3,19.4,82.0,2.5,1.6
Tien Yen,2024,1,4,17.4,82.0,0.0,0.2
Tien Yen,2024,1,5,17.9,90.0,0.0,0.0
Tien Yen,2024,1,6,20.2,90.0,0.0,5.2
Tien Yen,2024,1,7,20.1,85.0,0.0,8.3
Tien Yen,2024,1,8,21.2,88.0,0.4,1.4
Tien Yen,2024,1,9,21.2,90.0,0.0,1.1
Tien Yen,2024,1,10,19.8,89.0,3.3,0.0
Tien Yen,2024,1,11,18.7,89.0,5.3,0.0
Tien Yen,2024,1,12,19.1,92.0,2.6,0.0
Tien Yen,2024,1,13,18.7,92.0,3.4,0.0
Tien Yen,2024,1,14,19.8,88.0,0.0,0.1
Tien Yen,2024,1,15,20.0,84.0,0.0,6.4
Tien Yen,2024,1,16,19.9,81.0,0.0,8.2
Tien Yen,2024,1,17,20.8,87.0,0.7,0.5
Tien Yen,2024,1,18,21.2,92.0,0.2,2.2
Tien Yen,2024,1,19,21.4,90.0,0.0,5.6
Tien Yen,2024,1,20,20.7,90.0,0.0,1.2
Tien Yen,2024,1,21,17.2,90.0,3.3,0.0
Tien Yen,2024,1,22,12.3,89.0,8.4,0.0
Tien Yen,2024,1,23,8.3,79.0,2.7,0.0
Tien Yen,2024,1,24,9.3,70.0,0.0,0.0
Tien Yen,2024,1,25,10.7,66.0,0.0,0.0
Tien Yen,2024,1,26,11.1,80.0,0.0,0.0
Tien Yen,2024,1,27,10.2,85.0,7.0,0.0
Tien Yen,2024,1,28,11.5,81.0,0.4,0.0
Tien Yen,2024,1,29,11.9,94.0,4.2,0.0
Tien Yen,2024,1,30,15.6,92.0,0.3,0.2
Tien Yen,2024,1,31,17.4,96.0,1.1,0.0
Tien Yen,2024,2,1,19.6,96.0,1.5,0.0
Tien Yen,2024,2,2,20.4,95.0,0.1,0.0
Tien Yen,2024,2,3,20.4,96.0,0.0,0.0
Tien Yen,2024,2,4,22.5,88.0,0.0,5.3
Tien Yen,2024,2,5,19.1,96.0,0.3,0.0
Tien Yen,2024,2,6,18.1,97.0,1.1,0.0
Tien Yen,2024,2,7,16.1,92.0,0.7,0.0
Tien Yen,2024,2,8,13.8,72.0,0.0,0.0
Tien Yen,2024,2,9,13.6,68.0,0.0,0.0
Tien Yen,2024,2,10,15.2,77.0,0.0,4.7
Tien Yen,2024,2,11,15.6,72.0,0.0,9.1
Tien Yen,2024,2,12,15.2,74.0,0.0,9.4
Tien Yen,2024,2,13,17.9,87.0,0.0,0.2
Tien Yen,2024,2,14,19.9,92.0,0.0,0.0
Tien Yen,2024,2,15,20.4,89.0,0.0,2.8
Tien Yen,2024,2,16,20.7,79.0,0.0,6.5
Tien Yen,2024,2,17,18.6,92.0,0.5,0.0
Tien Yen,2024,2,18,20.7,97.0,1.1,0.0
Tien Yen,2024,2,19,23.1,90.0,0.1,0.0
Tien Yen,2024,2,20,23.0,92.0,0.0,0.0
Tien Yen,2024,2,21,23.3,94.0,0.7,0.0
Tien Yen,2024,2,22,23.5,92.0,0.0,0.0
Tien Yen,2024,2,23,17.9,95.0,2.1,0.0
Tien Yen,2024,2,24,13.5,92.0,3.1,0.0
Tien Yen,2024,2,25,13.6,84.0,0.0,0.0
Tien Yen,2024,2,26,13.8,93.0,0.7,0.0
Tien Yen,2024,2,27,12.9,86.0,0.6,0.0
Tien Yen,2024,2,28,13.6,92.0,1.5,0.0
Tien Yen,2024,2,29,14.7,91.0,1.4,0.0
Tien Yen,2024,3,1,13.0,80.0,0.2,0.0
Tien Yen,2024,3,2,12.9,80.0,0.0,0.0
Tien Yen,2024,3,3,14.7,80.0,0.1,0.0
Tien Yen,2024,3,4,18.3,97.0,1.1,0.0
Tien Yen,2024,3,5,23.1,82.0,0.0,0.0
Tien Yen,2024,3,6,21.3,82.0,0.0,0.0
Tien Yen,2024,3,7,18.9,80.0,0.0,0.0
Tien Yen,2024,3,8,17.8,83.0,0.0,0.0
Tien Yen,2024,3,9,16.3,96.0,5.9,0.0
Tien Yen,2024,3,10,16.3,96.0,3.5,0.0
Tien Yen,2024,3,11,19.1,86.0,2.5,0.0
Tien Yen,2024,3,12,18.3,90.0,0.0,0.0
Tien Yen,2024,3,13,19.2,98.0,2.7,0.0
Tien Yen,2024,3,14,20.1,97.0,1.5,0.0
Tien Yen,2024,3,15,20.5,97.0,0.4,0.0
Tien Yen,2024,3,16,21.4,97.0,1.0,0.0
Tien Yen,2024,3,17,21.9,98.0,0.7,0.0
Tien Yen,2024,3,18,22.3,96.0,1.1,0.0
Tien Yen,2024,3,19,20.4,85.0,2.0,0.0
Tien Yen,2024,3,20,18.6,86.0,0.0,3.4
Tien Yen,2024,3,21,20.5,80.0,0.0,0.0
Tien Yen,2024,3,22,19.9,97.0,0.5,0.0
Tien Yen,2024,3,23,23.5,94.0,1.3,0.0
Tien Yen,2024,3,24,23.9,90.0,0.0,0.0
Tien Yen,2024,3,25,24.8,90.0,0.0,3.6
Tien Yen,2024,3,26,24.8,87.0,0.0,4.7
Tien Yen,2024,3,27,25.1,87.0,0.0,1.9
Tien Yen,2024,3,28,24.1,92.0,0.0,0.0
Tien Yen,2024,3,29,23.6,86.0,34.5,1.7
Tien Yen,2024,3,30,23.4,94.0,0.0,0.2
Tien Yen,2024,3,31,26.0,90.0,0.0,1.5
Tien Yen,2024,4,1,26.3,85.0,0.0,4.1
Tien Yen,2024,4,2,26.6,85.0,0.0,6.6
Tien Yen,2024,4,3,27.2,85.0,0.0,4.8
Tien Yen,2024,4,4,27.2,88.0,0.0,0.5
Tien Yen,2024,4,5,25.7,88.0,0.0,0.8
Tien Yen,2024,4,6,24.7,90.0,0.0,0.0
Tien Yen,2024,4,7,23.6,92.0,0.4,0.0
Tien Yen,2024,4,8,23.5,82.0,0.0,0.0
