Dia_diem,Nam,Thang,Ngay,T,U,R,Sh
Phu Quoc,2023,4,23,30.2,80,0,11.8
Phu Quoc,2023,4,24,29.6,80,0,11.6
Phu Quoc,2023,4,25,30.2,79,0,10.4
Phu Quoc,2023,4,26,28.7,77,1.2,8.6
Phu Quoc,2023,4,27,29.3,81,33.1,6.8
Phu Quoc,2023,4,28,29.1,80,0.1,9.7
Phu Quoc,2023,4,29,27.6,87,9.8,3.5
Phu Quoc,2023,4,30,29.1,78,0,8.7
Phu Quoc,2023,5,1,30.6,73,8,10.3
Phu Quoc,2023,5,2,31.3,72,12.3,10.2
Phu Quoc,2023,5,3,30.1,78,9.7,7.3
Phu Quoc,2023,5,4,29.2,84,4.6,8.3
Phu Quoc,2023,5,5,30.4,79,0,10.8
Phu Quoc,2023,5,6,30.9,80,0,11.2
Phu Quoc,2023,5,7,31.1,80,0,10
Phu Quoc,2023,5,8,31,82,1.1,7.8
Phu Quoc,2023,5,9,29.1,84,2,4.3
Phu Quoc,2023,5,10,29.1,82,3.2,6.3
Phu Quoc,2023,5,11,28.9,84,0,6.9
Phu Quoc,2023,5,12,29.6,80,2.4,4.8
Phu Quoc,2023,5,13,29.5,81,0,9.2
Phu Quoc,2023,5,14,29.6,82,0,11
Phu Quoc,2023,5,15,29.9,83,0,11.4
Phu Quoc,2023,5,16,30.7,80,0,10.4
Phu Quoc,2023,5,17,30.9,79,0,9.9
Phu Quoc,2023,5,18,30.8,79,1.8,7
Phu Quoc,2023,5,19,30.6,81,0,10.3
Phu Quoc,2023,5,20,30.9,80,0,8.1
Phu Quoc,2023,5,21,29.4,83,20,2.9
Phu Quoc,2023,5,22,28.3,86,0.7,3.1
Phu Quoc,2023,5,23,28.7,86,17.5,1.1
Phu Quoc,2023,5,24,30.3,82,0.2,9.9
Phu Quoc,2023,5,25,29.6,81,0,0.6
Phu Quoc,2023,5,26,29.7,84,0,6.2
Phu Quoc,2023,5,27,28.3,89,15.7,0.4
Phu Quoc,2023,5,28,27.3,90,5.1,0
Phu Quoc,2023,5,29,27.5,89,52.6,2.9
Phu Quoc,2023,5,30,27.5,87,4,1.9
Phu Quoc,2023,5,31,29.6,83,4.1,3
Phu Quoc,2023,6,1,29.4,86,0.3,7.7
Phu Quoc,2023,6,2,29,89,3,3
Phu Quoc,2023,6,3,29.1,89,0.6,7.8
Phu Quoc,2023,6,4,28,88,17,7.6
Phu Quoc,2023,6,5,26.3,92,34.6,0.6
Phu Quoc,2023,6,6,26.8,89,67.9,4.4
Phu Quoc,2023,6,7,26,94,53.5,0.3
Phu Quoc,2023,6,8,28.1,90,19.5,1.2
Phu Quoc,2023,6,9,27.8,89,21.3,0
Phu Quoc,2023,6,10,27.2,91,18.6,0
Phu Quoc,2023,6,11,28.2,88,4.9,0.2
Phu Quoc,2023,6,12,28.2,90,5.8,2.5
Phu Quoc,2023,6,13,28,90,1.8,4.6
Phu Quoc,2023,6,14,28.6,87,7.7,1.6
Phu Quoc,2023,6,15,28.2,85,0,9.6
Phu Quoc,2023,6,16,29.6,83,0,10.8
Phu Quoc,2023,6,17,27.8,89,34.7,0
Phu Quoc,2023,6,18,26.8,89,1.2,0.6
Phu Quoc,2023,6,19,28.5,85,0,8.6
Phu Quoc,2023,6,20,29.5,84,0,9.8
Phu Quoc,2023,6,21,29.1,82,0,7.7
Phu Quoc,2023,6,22,28.4,86,0,10.1
Phu Quoc,2023,6,23,29.4,84,0,10.9
Phu Quoc,2023,6,24,29.9,82,0,8.4
Phu Quoc,2023,6,25,29.3,84,0,6.8
Phu Quoc,2023,6,26,28.8,84,0,7.7
Phu Quoc,2023,6,27,29.2,83,0,7.1
Phu Quoc,2023,6,28,29.1,84,0.5,7.3
Phu Quoc,2023,6,29,29.4,85,0,7.6
Phu Quoc,2023,6,30,29.8,83,0,8.5
Phu Quoc,2023,7,1,28.5,85,22,0.2
Phu Quoc,2023,7,2,28.9,85,17.5,4.3
Phu Quoc,2023,7,3,28.8,84,0.3,5.8
Phu Quoc,2023,7,4,29,85,1.4,7.8
Phu Quoc,2023,7,5,28.6,82,0,10.5
Phu Quoc,2023,7,6,29.2,79,0,9.4
Phu Quoc,2023,7,7,29,81,0,8.3
Phu Quoc,2023,7,8,29.4,80,0.1,6.2
Phu Quoc,2023,7,9,26.5,89,43.2,0
Phu Quoc,2023,7,10,28.1,85,0,8.5
Phu Quoc,2023,7,11,29.1,83,0,11.1
Phu Quoc,2023,7,12,29.8,82,0,10.9
Phu Quoc,2023,7,13,30.1,82,0,9.8
Phu Quoc,2023,7,14,30.2,79,4.4,6.5
Phu Quoc,2023,7,15,29.3,82,2.7,1.1
Phu Quoc,2023,7,16,29.9,83,6.9,5
Phu Quoc,2023,7,17,29.1,84,38.2,0.4
Phu Quoc,2023,7,18,27.8,88,17,0
Phu Quoc,2023,7,19,27.3,88,79.1,0
Phu Quoc,2023,7,20,26,92,106.5,0
Phu Quoc,2023,7,21,26.6,90,2.5,0
Phu Quoc,2023,7,22,27.3,88,15.7,2.9
Phu Quoc,2023,7,23,28.1,88,5,4.6
Phu Quoc,2023,7,24,27.6,90,11.6,1.3
Phu Quoc,2023,7,25,27.4,91,48.4,0.7
Phu Quoc,2023,7,26,28,88,4,5.7
Phu Quoc,2023,7,27,28.9,87,0.5,3.5
Phu Quoc,2023,7,28,29,87,18.1,6.8
Phu Quoc,2023,7,29,29,85,21.8,0
Phu Quoc,2023,7,30,28.6,87,14.1,1
Phu Quoc,2023,7,31,28.4,88,3.2,4.4
Phu Quoc,2023,8,1,28.7,86,0.2,5.8
Phu Quoc,2023,8,2,29.1,87,0.2,5.9
Phu Quoc,2023,8,3,29.3,85,0.1,3.8
Phu Quoc,2023,8,4,29.2,84,0.1,3
Phu Quoc,2023,8,5,28.8,84,3.9,7.2
Phu Quoc,2023,8,6,29.1,84,0.3,10.7
Phu Quoc,2023,8,7,29.1,85,0.7,7.2
Phu Quoc,2023,8,8,28.9,82,0.1,9.4
Phu Quoc,2023,8,9,29.4,84,12,7.7
Phu Quoc,2023,8,10,29.2,85,0.8,8.4
Phu Quoc,2023,8,11,28.8,85,1.6,8.7
Phu Quoc,2023,8,12,29.1,86,1,7.9
Phu Quoc,2023,8,13,29.3,85,0.5,8.4
Phu Quoc,2023,8,14,29.2,85,0.6,10.6
Phu Quoc,2023,8,15,28.1,88,76.2,0
Phu Quoc,2023,8,16,28.8,85,2.4,3.2
Phu Quoc,2023,8,17,29,84,18.4,2.3
Phu Quoc,2023,8,18,28.5,88,58.7,3.1
Phu Quoc,2023,8,19,27.6,92,41.1,3.1
Phu Quoc,2023,8,20,27.7,90,17.4,3.1
Phu Quoc,2023,8,21,26.7,92,19.6,1
Phu Quoc,2023,8,22,27.6,90,0,9.5
Phu Quoc,2023,8,23,28.8,86,5.9,5.7
Phu Quoc,2023,8,24,28.8,86,0.3,10.8
Phu Quoc,2023,8,25,29.3,82,0,11.1
Phu Quoc,2023,8,26,29.4,84,0.2,8.5
Phu Quoc,2023,8,27,29.3,84,1.5,6.3
Phu Quoc,2023,8,28,29.3,84,2.3,1.5
Phu Quoc,2023,8,29,29.5,83,2.6,5.9
Phu Quoc,2023,8,30,28.9,85,3.8,3.7
Phu Quoc,2023,8,31,28.3,90,7.5,0.5
Phu Quoc,2023,9,1,28.2,88,34.3,0
Phu Quoc,2023,9,2,28.6,87,36.8,0
Phu Quoc,2023,9,3,29.1,87,7.7,2.9
Phu Quoc,2023,9,4,27.5,92,26.3,0
Phu Quoc,2023,9,5,28.2,90,7.4,0
Phu Quoc,2023,9,6,27.9,90,13.1,4.3
Phu Quoc,2023,9,7,28,88,25.2,1.9
Phu Quoc,2023,9,8,28.6,86,2.6,2.8
Phu Quoc,2023,9,9,28.4,88,50.6,2.5
Phu Quoc,2023,9,10,27.4,90,110.6,0
Phu Quoc,2023,9,11,27.2,91,18.5,0.1
Phu Quoc,2023,9,12,27.8,88,2.6,0.2
Phu Quoc,2023,9,13,26.8,91,7,0.6
Phu Quoc,2023,9,14,26.3,92,19.8,3.4
Phu Quoc,2023,9,15,27,92,18.8,0
Phu Quoc,2023,9,16,28.2,90,5.6,3.6
Phu Quoc,2023,9,17,28.7,86,0.9,8.1
Phu Quoc,2023,9,18,27.8,88,2.1,8.9
Phu Quoc,2023,9,19,28.2,85,0,9.1
Phu Quoc,2023,9,20,28.1,89,14.6,8.5
Phu Quoc,2023,9,21,27.6,90,11.9,3.8
Phu Quoc,2023,9,22,27.9,89,9.8,5.6
Phu Quoc,2023,9,23,28.2,88,8,6.8
Phu Quoc,2023,9,24,28.2,89,55.9,0
Phu Quoc,2023,9,25,26.8,93,33.8,0.4
Phu Quoc,2023,9,26,27.4,93,76.4,0
Phu Quoc,2023,9,27,26.3,91,42.5,0
Phu Quoc,2023,9,28,27.6,90,0.9,2.1
Phu Quoc,2023,9,29,27.8,87,0,6.5
Phu Quoc,2023,9,30,27.5,88,0.1,2.2
Phu Quoc,2023,10,1,28.4,88,0.2,7.5
Phu Quoc,2023,10,2,26.5,93,41.2,3.1
Phu Quoc,2023,10,3,27.3,91,28.9,0.5
Phu Quoc,2023,10,4,27.2,90,1.7,6.2
Phu Quoc,2023,10,5,28.7,87,0.2,8.1
Phu Quoc,2023,10,6,29.1,86,0,9
Phu Quoc,2023,10,7,28.5,84,1.5,7.5
Phu Quoc,2023,10,8,28.8,86,1,5.1
Phu Quoc,2023,10,9,28.1,86,0.6,5.6
Phu Quoc,2023,10,10,27.9,88,5.1,6.8
Phu Quoc,2023,10,11,29,80,9.5,8.5
Phu Quoc,2023,10,12,28.2,85,37.9,6.9
Phu Quoc,2023,10,13,26.9,92,5,3
Phu Quoc,2023,10,14,28.3,83,0,8.7
Phu Quoc,2023,10,15,27.6,87,0.9,0.5
Phu Quoc,2023,10,16,27,93,12.1,0
Phu Quoc,2023,10,17,27.1,88,9.5,6.3
Phu Quoc,2023,10,18,27.3,87,0,4.1
Phu Quoc,2023,10,19,28.4,83,0,6.7
Phu Quoc,2023,10,20,29.1,82,1.7,8
Phu Quoc,2023,10,21,28.4,82,0,6.9
Phu Quoc,2023,10,22,28.6,81,2.2,7.6
Phu Quoc,2023,10,23,27.3,84,1.3,7.8
Phu Quoc,2023,10,24,27.7,83,12.2,5.3
Phu Quoc,2023,10,25,27.9,84,0,8.6
Phu Quoc,2023,10,26,27.8,88,8.6,8
Phu Quoc,2023,10,27,28,88,8,8.2
Phu Quoc,2023,10,28,27.2,90,13,4.5
Phu Quoc,2023,10,29,27.1,88,1.2,6.4
Phu Quoc,2023,10,30,27.8,82,0,9.9
Phu Quoc,2023,10,31,27.3,88,21.2,7.1
Phu Quoc,2023,11,1,28.3,78,0.6,9.8
Phu Quoc,2023,11,2,29,79,11.5,7.3
Phu Quoc,2023,11,3,29.1,78,1,6.3
Phu Quoc,2023,11,4,28.5,80,31.4,9.8
Phu Quoc,2023,11,5,28.8,80,0.1,9.4
Phu Quoc,2023,11,6,29.1,82,1.8,10.2
Phu Quoc,2023,11,7,28.2,83,27,8.3
Phu Quoc,2023,11,8,27.9,82,4,9.7
Phu Quoc,2023,11,9,28,84,5.5,7.1
Phu Quoc,2023,11,10,27.8,84,0.9,6.8
Phu Quoc,2023,11,11,28,83,44.3,6.9
Phu Quoc,2023,11,12,27.8,82,0.5,10.3
Phu Quoc,2023,11,13,29.4,80,9.5,10.5
Phu Quoc,2023,11,14,28.2,80,10.9,10
Phu Quoc,2023,11,15,29.1,77,0,8.6
Phu Quoc,2023,11,16,28.5,78,3,7.5
Phu Quoc,2023,11,17,27.9,81,0,8.5
Phu Quoc,2023,11,18,28.1,62,0,10.2
Phu Quoc,2023,11,19,27.8,59,0,8.5
Phu Quoc,2023,11,20,28.3,58,0,9.8
Phu Quoc,2023,11,21,29.2,56,0,9.2
Phu Quoc,2023,11,22,29.1,60,0,6.2
Phu Quoc,2023,11,23,28.2,72,0,9
Phu Quoc,2023,11,24,28.3,68,0.5,3.3
Phu Quoc,2023,11,25,28.2,59,0,1.7
Phu Quoc,2023,11,26,29.6,62,0,5.6
Phu Quoc,2023,11,27,29,64,0,8.9
Phu Quoc,2023,11,28,28.4,60,0,6.5
Phu Quoc,2023,11,29,28.5,68,0,6
Phu Quoc,2023,11,30,29.3,69,0,7.2
Phu Quoc,2023,12,1,28.8,78,11,9.1
Phu Quoc,2023,12,2,27.9,78,13.1,5.3
Phu Quoc,2023,12,3,28.3,79,0,8.3
Phu Quoc,2023,12,4,29,73,0,9.3
Phu Quoc,2023,12,5,28.8,79,1.5,7.9
Phu Quoc,2023,12,6,27.9,82,0,7.5
Phu Quoc,2023,12,7,28.1,83,21.4,9.7
Phu Quoc,2023,12,8,28.6,78,1.1,10
Phu Quoc,2023,12,9,28.1,80,0,10.3
Phu Quoc,2023,12,10,28.1,79,0,10
Phu Quoc,2023,12,11,28.5,80,0,10.1
Phu Quoc,2023,12,12,28.8,78,0,8.9
Phu Quoc,2023,12,13,28.5,76,0,7.8
Phu Quoc,2023,12,14,29.5,71,0,9.7
Phu Quoc,2023,12,15,29,76,0,10
Phu Quoc,2023,12,16,29.1,77,7.5,10.3
Phu Quoc,2023,12,17,28.7,80,0,9.9
Phu Quoc,2023,12,18,28.6,75,21.8,9.8
Phu Quoc,2023,12,19,30,64,0,10.3
Phu Quoc,2023,12,20,30.3,57,0,9
Phu Quoc,2023,12,21,29.6,57,0,9.1
Phu Quoc,2023,12,22,28.4,52,0,8.9
Phu Quoc,2023,12,23,26.5,61,0,0.1
Phu Quoc,2023,12,24,26.8,56,0,0.1
Phu Quoc,2023,12,25,27.4,54,0,10.4
Phu Quoc,2023,12,26,28.2,59,0,10.4
Phu Quoc,2023,12,27,28.3,61,0,9.9
Phu Quoc,2023,12,28,28.5,68,0,7
Phu Quoc,2023,12,29,29.1,72,0,9.2
Phu Quoc,2023,12,30,29.4,75,0,10.1
Phu Quoc,2023,12,31,28.1,81,0,8.4
Phu Quoc,2024,1,1,27.7,82,0,8.4
Phu Quoc,2024,1,2,27.1,85,0,10.2
Phu Quoc,2024,1,3,27.7,79,0,9.6
Phu Quoc,2024,1,4,27.6,74,0,10.2
Phu Quoc,2024,1,5,27.4,75,0,9.7
Phu Quoc,2024,1,6,27.8,78,0,9.7
Phu Quoc,2024,1,7,28,77,0,9.5
Phu Quoc,2024,1,8,28.4,77,7.6,9.6
Phu Quoc,2024,1,9,27.9,80,0,8.9
Phu Quoc,2024,1,10,27.5,82,0,8.1
Phu Quoc,2024,1,11,28,82,0,10.1
Phu Quoc,2024,1,12,27.7,80,0,9.4
Phu Quoc,2024,1,13,27.3,78,0,8.4
Phu Quoc,2024,1,14,26.6,83,0,9.5
Phu Quoc,2024,1,15,27.6,70,0,10.2
Phu Quoc,2024,1,16,28,68,0,9.8
Phu Quoc,2024,1,17,27.6,74,0,9.7
Phu Quoc,2024,1,18,27.3,79,0,9.9
Phu Quoc,2024,1,19,27.6,77,0,9.5
Phu Quoc,2024,1,20,26.9,80,0,9.2
Phu Quoc,2024,1,21,26.6,78,0,4.3
Phu Quoc,2024,1,22,27.4,75,0,9.5
Phu Quoc,2024,1,23,28.1,74,0,8.1
Phu Quoc,2024,1,24,28.1,72,0,10.4
Phu Quoc,2024,1,25,27.8,72,0,9.5
Phu Quoc,2024,1,26,27.5,77,0,10.2
Phu Quoc,2024,1,27,27.7,75,0,9.8
Phu Quoc,2024,1,28,27.5,74,0,9.8
Phu Quoc,2024,1,29,28.6,64,0,9.4
Phu Quoc,2024,1,30,28.5,68,0,10.2
Phu Quoc,2024,1,31,27.9,75,0,10.3
Phu Quoc,2024,2,1,27.5,79,0,9.4
Phu Quoc,2024,2,2,26.8,84,0,6.7
Phu Quoc,2024,2,3,27.2,83,0,6.7
Phu Quoc,2024,2,4,27.1,84,0,8.6
Phu Quoc,2024,2,5,27.6,84,0,9.3
Phu Quoc,2024,2,6,28,82,0,7.1
Phu Quoc,2024,2,7,27.9,82,0,7.1
Phu Quoc,2024,2,8,27.6,84,0.6,3.3
Phu Quoc,2024,2,9,27.5,80,0,9.6
Phu Quoc,2024,2,10,29.1,72,0,9.5
Phu Quoc,2024,2,11,28.6,66,0,10
Phu Quoc,2024,2,12,28,63,0,10
Phu Quoc,2024,2,13,28,66,0,10
Phu Quoc,2024,2,14,29.5,68,0,9.7
Phu Quoc,2024,2,15,29,73,0,9.5
Phu Quoc,2024,2,16,28.5,76,0,9.6
Phu Quoc,2024,2,17,28.6,68,0,10
Phu Quoc,2024,2,18,27.5,78,0,10.2
Phu Quoc,2024,2,19,28.4,78,0,10
Phu Quoc,2024,2,20,27.9,80,0,9.7
Phu Quoc,2024,2,21,27.9,81,0,9.7
Phu Quoc,2024,2,22,28.2,75,0,9.7
Phu Quoc,2024,2,23,28.1,77,0,9.9
Phu Quoc,2024,2,24,28.8,75,0,9.8
Phu Quoc,2024,2,25,29.2,73,0,8.3
Phu Quoc,2024,2,26,29.3,68,0.1,9.4
Phu Quoc,2024,2,27,30.3,68,0,9.6
Phu Quoc,2024,2,28,29.6,70,0,6.1
Phu Quoc,2024,2,29,29.5,68,0,9.6
Phu Quoc,2024,3,1,29.2,71,0,9.1
Phu Quoc,2024,3,2,29.3,73,0,9.2
Phu Quoc,2024,3,3,29.2,72,0,9
Phu Quoc,2024,3,4,28.9,76,0,9.5
Phu Quoc,2024,3,5,27.9,81,0,8.7
Phu Quoc,2024,3,6,28.6,84,0,8.9
Phu Quoc,2024,3,7,28.5,82,0,8.5
Phu Quoc,2024,3,8,28.7,77,0,8.9
Phu Quoc,2024,3,9,29.4,72,0,8.2
Phu Quoc,2024,3,10,29.4,71,0,7
Phu Quoc,2024,3,11,28.9,72,0,8.9
Phu Quoc,2024,3,12,29.3,74,0.1,9.1
Phu Quoc,2024,3,13,29.1,78,2.2,8
Phu Quoc,2024,3,14,28.8,79,1.2,7.4
Phu Quoc,2024,3,15,28.6,76,0.3,7
Phu Quoc,2024,3,16,28.5,76,0,8.6
Phu Quoc,2024,3,17,28.9,74,0,9.5
Phu Quoc,2024,3,18,29.1,77,0,9.9
Phu Quoc,2024,3,19,28.8,74,0,10
Phu Quoc,2024,3,20,29.6,69,0,9.7
Phu Quoc,2024,3,21,30,68,0,9.2
Phu Quoc,2024,3,22,29.6,72,0,6.6
Phu Quoc,2024,3,23,29.7,72,0.4,6
Phu Quoc,2024,3,24,29.5,72,0.8,10
Phu Quoc,2024,3,25,29.9,71,0,10
Phu Quoc,2024,3,26,30,71,0,9.5
Phu Quoc,2024,3,27,30.7,72,0.3,9.3
Phu Quoc,2024,3,28,30.9,72,0,8.1
Phu Quoc,2024,3,29,30,74,3.4,9.6
Phu Quoc,2024,3,30,30.3,72,2.2,9.9
Phu Quoc,2024,3,31,29.5,78,53.5,8.6
Phu Quoc,2024,4,1,30.2,76,0,10.6
Phu Quoc,2024,4,2,30.3,76,0,10.5
Phu Quoc,2024,4,3,29.5,80,0,10.4
Phu Quoc,2024,4,4,30.1,76,0,10.7
Phu Quoc,2024,4,5,30,79,0,10.6
Phu Quoc,2024,4,6,30.5,75,0,7.1
Phu Quoc,2024,4,7,29.6,79,0,10.9
Phu Quoc,2024,4,8,31.1,75,0,9.3
Phu Quoc,2024,4,9,30,78,0,7.3
Phu Quoc,2024,4,10,31.1,71,0.4,10.4
Phu Quoc,2024,4,11,31.4,69,0.1,9.1
Phu Quoc,2024,4,12,31.5,70,0,9.9
Phu Quoc,2024,4,13,31.1,68,0,10.1
Phu Quoc,2024,4,14,30.8,70,0,10.1
Phu Quoc,2024,4,15,30.1,73,0,10.2
Phu Quoc,2024,4,16,30.5,74,0,10.2
Phu Quoc,2024,4,17,30.9,72,0,10.1
Phu Quoc,2024,4,18,29.6,76,0,11.6
Phu Quoc,2024,4,19,30.5,74,0,11.6
Phu Quoc,2024,4,20,30,74,0,11.7
Phu Quoc,2024,4,21,29.9,74,0,11.8
Phu Quoc,2024,4,22,30,73,0,11.7
Phu Quoc,2024,4,23,29.9,74,0,11.6
Phu Quoc,2024,4,24,30.5,72,0,11.4
Phu Quoc,2024,4,25,30.4,74,0,12
Phu Quoc,2024,4,26,31.5,70,0,12
Phu Quoc,2024,4,27,31.6,74,0,12
Phu Quoc,2024,4,28,31.6,72,0,11.9
Phu Quoc,2024,4,29,31.5,74,0,11.6
Phu Quoc,2024,4,30,31.5,72,0,11.4
Phu Quoc,2024,5,1,31.2,76,0,11.7
Phu Quoc,2024,5,2,31.7,73,0,12
Phu Quoc,2024,5,3,31.5,73,0,11.6
Phu Quoc,2024,5,4,31.2,77,6,6.8
Phu Quoc,2024,5,5,31.4,74,0,10.9
Phu Quoc,2024,5,6,31.6,74,0,10.9
Phu Quoc,2024,5,7,31.2,73,8.7,10.6
Phu Quoc,2024,5,8,30.6,74,0.2,9.1
Phu Quoc,2024,5,9,28.9,82,90.4,3.4
Phu Quoc,2024,5,10,30.2,78,4.8,8.1
Phu Quoc,2024,5,11,31,72,0,11.2
Phu Quoc,2024,5,12,30.4,77,10.8,10.1
Phu Quoc,2024,5,13,29.1,81,52.8,7.3
Phu Quoc,2024,5,14,30.2,78,3.8,10.1
Phu Quoc,2024,5,15,28.7,84,22.3,1.4
Phu Quoc,2024,5,16,30.1,78,0,11.1
Phu Quoc,2024,5,17,29.7,81,11.6,3.7
Phu Quoc,2024,5,18,29.6,80,0.3,8.2
Phu Quoc,2024,5,19,31.4,78,0,8.2
Phu Quoc,2024,5,20,31.7,75,0,3.9
Phu Quoc,2024,5,21,28.7,84,26,0.2
Phu Quoc,2024,5,22,29.1,84,0.5,7
Phu Quoc,2024,5,23,29.6,79,0.7,8.3
Phu Quoc,2024,5,24,30.1,79,0,11
